matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,23.30165,22.739,23.81865,23.48915,20.2892
2cubes_sphere,101492,101492,1647264,1,26.0687,27.4954,27.30695,28.43565,25.8564
333SP,3712815,3712815,22217266,1,4.70423,4.42739,4.981685000000001,4.709035,4.63017
3dtube,45330,45330,3213618,1,23.9574,24.5095,26.60345,26.7843,25.0233
598a,110971,110971,1483868,1,21.83705,22.19785,21.6411,22.76185,18.50495
ACTIVSg70K,69999,69999,238627,1,8.68976,8.753985,8.868300000000001,8.82687,8.798525
AS365,3799275,3799275,22736152,1,4.7976,4.653965,4.832575,4.8329450000000005,4.465635000000001
Andrews,60000,60000,760154,1,21.10145,20.5094,21.01305,21.1191,20.3483
BenElechi1,245874,245874,13150496,1,5.140560000000001,5.15005,5.61186,5.15507,5.38056
Bump_2911,2911419,2911419,127729899,1,,,,5.72126,5.388205
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,5.680529999999999,5.363515
CurlCurl_0,11083,11083,113343,1,15.5365,15.55815,15.90225,15.59115,
CurlCurl_1,226451,226451,2472071,1,26.609250000000003,28.21695,24.8191,29.36605,27.8345
CurlCurl_2,806529,806529,8921789,1,5.451135000000001,4.923545000000001,5.240935,4.422165,5.69501
CurlCurl_3,1219574,1219574,13544618,1,5.303470000000001,5.083875,5.179945,5.216925,5.181985
CurlCurl_4,2380515,2380515,26515867,1,4.8302,4.828195,4.992005,4.83052,5.060924999999999
Dubcova1,16129,16129,253009,1,22.27345,23.9252,,23.6563,15.93355
Dubcova2,65025,65025,1030225,1,31.18405,32.72845,33.068749999999994,33.71095,18.078000000000003
Dubcova3,146689,146689,3636649,1,21.77885,21.3275,17.02815,15.075,9.216225
Emilia_923,923136,923136,41005206,1,5.10491,5.154120000000001,4.992274999999999,5.389825,5.076475
F1,343791,343791,26837113,1,5.16532,4.956915,5.05251,4.99574,2.86968
F2,71505,71505,5294285,1,9.319565,9.31065,8.474555,8.17018,3.86407
Fault_639,638802,638802,28614564,1,5.1588,5.233245,5.16973,4.660494999999999,5.017055
Flan_1565,1564794,1564794,117406044,1,,,,5.219005,5.40069
G2_circuit,150102,150102,726674,1,24.0774,24.10505,23.6716,25.478050000000003,22.9827
G3_circuit,1585478,1585478,7660826,1,4.6877200000000006,5.172675,4.6070150000000005,4.85775,4.712315
GAP-road,23947347,23947347,57708624,1,3.88691,3.415125,3.461125,4.2565550000000005,3.052615
G_n_pin_pout,100000,100000,1002396,1,18.01545,18.002299999999998,17.98955,19.35695,17.9961
Ga10As10H30,113081,113081,6115633,1,3.08378,4.290274999999999,3.4670300000000003,3.215395,5.503220000000001
Ga19As19H42,133123,133123,8884839,1,3.42763,4.062609999999999,3.646985,4.14881,4.088925
Ga3As3H12,61349,61349,5970947,1,1.60869,2.881085,3.116775,2.16986,5.195365000000001
Ga41As41H72,268096,268096,18488476,1,3.49409,3.38598,3.439855,3.27088,4.163349999999999
GaAsH6,61349,61349,3381809,1,9.116835,4.90307,10.47165,5.2311250000000005,13.49885
Ge87H76,112985,112985,7892195,1,2.87449,3.883765,4.5594850000000005,2.635685,4.977475
Ge99H100,112985,112985,8451395,1,3.665045,4.293065,4.737925,2.6656,4.60653
Geo_1438,1437960,1437960,63156690,1,4.402865,4.4245350000000006,4.418335,4.423275,4.414255000000001
H2O,67024,67024,2216736,1,13.9906,29.7193,14.3347,28.08405,26.98985
HTC_336_4438,226340,226340,904522,1,14.4334,17.33535,16.1203,11.2471,10.56415
HTC_336_9129,226340,226340,883422,1,11.21885,16.99495,16.0731,10.9199,10.8247
Hardesty1,938905,938905,12143314,1,5.306495,5.57078,5.12137,5.22635,4.857895
Hook_1498,1498023,1498023,60917445,1,5.08819,4.532835,4.58289,4.644065,5.19267
L-9,17983,17983,71192,1,10.74895,9.838774999999998,10.8253,11.6175,10.87535
LF10000,19998,19998,99982,1,15.1122,14.94565,15.17905,15.1995,15.4873
LFAT5000,19994,19994,79966,1,11.96795,12.25685,12.77665,12.20575,13.0848
Lin,256000,256000,1766400,1,25.2373,25.02835,25.00235,29.81215,27.0659
Long_Coup_dt0,1470152,1470152,87088992,1,5.19247,4.56128,4.40863,4.560295,5.15707
NACA0015,1039183,1039183,6229636,1,5.513055,4.9948250000000005,4.641775,5.23573,5.104290000000001
NLR,4163763,4163763,24975952,1,4.76479,5.053100000000001,4.751284999999999,5.266909999999999,4.4954350000000005
OPF_10000,43887,43887,467711,1,27.92445,28.4064,28.3385,23.00485,13.1918
OPF_3754,15435,15435,158273,1,19.1181,19.93215,19.4576,17.0798,11.64465
OPF_6000,29902,29902,302418,1,24.31605,24.4691,24.9536,19.75475,12.47325
Oregon-1,11492,11492,46818,1,4.885025,6.80003,3.01096,3.82893,4.59759
Oregon-2,11806,11806,65460,1,5.534915,5.55524,4.537275,2.9646600000000003,5.828155
PFlow_742,742793,742793,37138461,1,5.03022,5.39565,4.709715,4.7475950000000005,4.79821
PGPgiantcompo,10680,10680,48632,1,6.815305,6.846215000000001,6.60402,6.081715,6.46816
Pres_Poisson,14822,14822,715804,1,29.309,29.91805,29.71155,30.2389,29.6794
Queen_4147,4147110,4147110,329499284,1,,,,4.624875,5.2199100000000005
Serena,1391349,1391349,64531701,1,4.650195,4.661925,4.777,4.662425,
Si10H16,17077,17077,875923,1,13.8396,12.87775,,10.85205,17.0758
Si34H36,97569,97569,5156379,1,3.95169,5.89529,6.240015,5.031545,6.2814700000000006
Si41Ge41H72,185639,185639,15011265,1,3.2799500000000004,3.17807,3.560375,3.56599,4.00324
Si5H12,19896,19896,738598,1,17.94415,10.2691,12.8955,11.03355,18.2298
Si87H76,240369,240369,10661631,1,4.379004999999999,4.233195,4.794675,4.417435,4.881185
SiO,33401,33401,1317655,1,11.6166,8.760475,7.975815,6.751635,15.8083
SiO2,155331,155331,11283503,1,0.7060675000000001,0.7159665,2.48809,0.748688,2.27098
StocF-1465,1465137,1465137,21005389,1,5.01344,5.07677,4.959265,4.6711,4.9449000000000005
TEM152078,152078,152078,6459326,1,6.48019,6.12351,6.020845,8.003350000000001,6.20777
TEM181302,181302,181302,7839010,1,6.47077,6.521835,5.6753,5.454835,6.20163
TEM27623,27623,27623,439469,1,23.34625,23.6199,23.4907,24.2922,23.71765
TSOPF_FS_b162_c1,10798,10798,608540,1,9.11585,15.9979,8.469149999999999,5.373245,5.59352
TSOPF_FS_b162_c3,30798,30798,1801300,1,11.9267,6.62367,5.832305,5.36456,5.068275
TSOPF_FS_b162_c4,40798,40798,2398220,1,14.0489,4.39877,5.661675000000001,4.873379999999999,4.722245
TSOPF_FS_b300,29214,29214,4400122,1,4.03815,4.44407,4.374435,2.770945,2.842365
TSOPF_FS_b300_c1,29214,29214,4400122,1,4.43318,4.233245,4.880699999999999,2.523495,2.662015
TSOPF_FS_b300_c2,56814,56814,8767466,1,2.730795,2.93401,2.394525,1.38544,1.346665
TSOPF_FS_b300_c3,84414,84414,13135930,1,3.00828,2.45076,1.61073,1.734655,1.275935
TSOPF_FS_b39_c19,76216,76216,1977600,1,11.9076,12.42165,6.087245,5.812915,5.221805
TSOPF_FS_b39_c30,120216,120216,3121160,1,10.37205,6.730589999999999,5.85136,4.621855,4.383445
TSOPF_FS_b39_c7,28216,28216,730080,1,20.10845,7.664505,5.96701,5.916345,5.19208
TSOPF_FS_b9_c6,14454,14454,147972,1,11.635,10.9607,6.166589999999999,6.46382,5.897295
