matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.65857,1.7009249999999998,1.7415349999999998,1.810415,1.566295
2cubes_sphere,101492,101492,1647264,1,2.0772,1.95162,1.992265,2.154415,1.95372
333SP,3712815,3712815,22217266,1,1.182515,1.18646,1.199265,1.39632,0.925632
3dtube,45330,45330,3213618,1,2.1008050000000003,2.081795,2.09965,2.072965,2.12542
598a,110971,110971,1483868,1,1.695395,1.683835,1.68971,1.734655,1.51891
ACTIVSg70K,69999,69999,238627,1,0.621086,0.6290530000000001,0.623085,0.614052,0.6330555
AS365,3799275,3799275,22736152,1,0.9556,0.99383,0.9741975,1.1455350000000002,0.342721
Andrews,60000,60000,760154,1,1.66281,1.673505,1.665715,1.69107,1.47891
BenElechi1,245874,245874,13150496,1,2.35396,2.34818,2.342695,2.36569,2.368475
Bump_2911,2911419,2911419,127729899,1,,,,2.33859,2.36435
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,2.389295,2.383325
CurlCurl_0,11083,11083,113343,1,2.28581,2.071045,2.088425,2.113305,
CurlCurl_1,226451,226451,2472071,1,2.3541,2.25044,2.234,2.3744050000000003,2.514995
CurlCurl_2,806529,806529,8921789,1,2.22135,2.190345,2.107505,2.33862,2.45137
CurlCurl_3,1219574,1219574,13544618,1,2.22588,2.1691450000000003,2.1643,2.35468,2.42692
CurlCurl_4,2380515,2380515,26515867,1,2.21544,2.16058,2.163945,2.38435,2.52053
Dubcova1,16129,16129,253009,1,2.390405,2.51103,,2.38752,2.6897
Dubcova2,65025,65025,1030225,1,2.7841,2.80243,2.697755,2.766975,2.436925
Dubcova3,146689,146689,3636649,1,2.52047,2.44655,2.43454,2.453895,2.474905
Emilia_923,923136,923136,41005206,1,2.30211,2.28249,2.277755,2.383165,2.373305
F1,343791,343791,26837113,1,1.94295,2.01249,1.987845,2.043895,1.68729
F2,71505,71505,5294285,1,2.006745,2.004635,2.016345,2.06124,1.932275
Fault_639,638802,638802,28614564,1,2.17875,2.142885,2.1913,2.24955,2.21529
Flan_1565,1564794,1564794,117406044,1,,,,2.09892,2.1004050000000003
G2_circuit,150102,150102,726674,1,2.058965,2.03666,2.06743,2.049,2.141665
G3_circuit,1585478,1585478,7660826,1,1.7934100000000002,1.756395,1.72427,1.996395,1.92296
GAP-road,23947347,23947347,57708624,1,0.511317,0.519252,0.519001,0.5503804999999999,0.4388945
G_n_pin_pout,100000,100000,1002396,1,1.368845,1.32591,1.32747,1.392865,1.102825
Ga10As10H30,113081,113081,6115633,1,1.989315,1.951065,1.93236,1.981025,1.99689
Ga19As19H42,133123,133123,8884839,1,1.943085,1.920555,1.895505,1.930415,1.951345
Ga3As3H12,61349,61349,5970947,1,1.87922,1.86353,1.848615,1.892345,1.883045
Ga41As41H72,268096,268096,18488476,1,1.921175,1.91279,1.89683,1.935985,1.95572
GaAsH6,61349,61349,3381809,1,2.0206,2.0279,1.927775,2.0256550000000004,2.01478
Ge87H76,112985,112985,7892195,1,1.938155,1.92195,1.913625,1.945295,1.94633
Ge99H100,112985,112985,8451395,1,1.927315,1.91982,1.892995,1.9214,1.95085
Geo_1438,1437960,1437960,63156690,1,2.289005,2.29368,2.2966800000000003,2.378565,2.37349
H2O,67024,67024,2216736,1,2.3629,2.342015,2.29634,2.3276000000000003,2.39382
HTC_336_4438,226340,226340,904522,1,1.997055,1.966685,2.00516,1.981545,2.05376
HTC_336_9129,226340,226340,883422,1,1.987625,1.9802,1.94661,1.98218,2.046925
Hardesty1,938905,938905,12143314,1,2.4661150000000003,2.37157,2.39258,2.57699,2.59021
Hook_1498,1498023,1498023,60917445,1,2.192045,2.22638,2.1884,2.294525,2.24864
L-9,17983,17983,71192,1,1.887245,1.87666,1.89279,1.905595,1.951005
LF10000,19998,19998,99982,1,2.0846,2.081765,1.99869,2.083505,2.08395
LFAT5000,19994,19994,79966,1,1.99182,1.73091,1.985995,1.95222,2.0107600000000003
Lin,256000,256000,1766400,1,2.20879,2.0782,2.1042750000000003,2.18354,2.252725
Long_Coup_dt0,1470152,1470152,87088992,1,2.146705,2.1474,2.18831,2.161555,2.201285
NACA0015,1039183,1039183,6229636,1,0.9521785,0.9672905,0.954359,1.16227,0.4882195
NLR,4163763,4163763,24975952,1,0.97021,1.00115,0.988564,1.198865,0.335947
OPF_10000,43887,43887,467711,1,2.52733,2.518095,2.52976,1.91063,2.458325
