matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,14.499,13.974799999999998,14.19525,14.58045,12.6511
2cubes_sphere,101492,101492,1647264,1,17.60355,16.8109,17.2734,18.3496,17.139
333SP,3712815,3712815,22217266,1,5.386480000000001,4.793035,5.337665,5.10252,4.96144
3dtube,45330,45330,3213618,1,12.2647,12.4971,12.6385,12.3716,11.55805
598a,110971,110971,1483868,1,14.6016,13.17835,15.0326,14.7467,11.7497
ACTIVSg70K,69999,69999,238627,1,5.787035,5.696975,5.562175,5.554185,5.813370000000001
AS365,3799275,3799275,22736152,1,5.310895,5.9167950000000005,5.52389,4.997285,3.007915
Andrews,60000,60000,760154,1,13.86525,13.866499999999998,13.92215,14.0413,13.7857
BenElechi1,245874,245874,13150496,1,7.32487,8.061245,7.377255,7.44733,7.688205
Bump_2911,2911419,2911419,127729899,1,,,,7.1045,6.919445
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,7.216329999999999,6.4419
CurlCurl_0,11083,11083,113343,1,16.1826,15.32305,15.3541,15.56705,
CurlCurl_1,226451,226451,2472071,1,14.17035,12.9823,12.12325,14.468699999999998,13.51905
CurlCurl_2,806529,806529,8921789,1,6.626685,6.751485000000001,6.474135,6.83232,6.60878
CurlCurl_3,1219574,1219574,13544618,1,6.196715,6.486835,6.002955,5.913705,6.604125
CurlCurl_4,2380515,2380515,26515867,1,6.046335,6.747345,6.297875,6.13889,6.179895
Dubcova1,16129,16129,253009,1,19.709,19.68175,,19.51865,13.0365
Dubcova2,65025,65025,1030225,1,21.94735,22.5534,22.51795,22.01655,13.8723
Dubcova3,146689,146689,3636649,1,10.2696,10.4302,10.47585,10.3467,7.569155
Emilia_923,923136,923136,41005206,1,6.766075,8.041825,7.068185,6.588795,7.135005
F1,343791,343791,26837113,1,6.80077,7.63283,7.090025,7.58576,6.521125
F2,71505,71505,5294285,1,8.880285,10.05175,9.068555,8.652525,7.841585
Fault_639,638802,638802,28614564,1,7.477615,7.90169,7.420355,7.37187,7.38627
Flan_1565,1564794,1564794,117406044,1,,,,7.45678,7.174250000000001
