matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.3246950000000002,1.23354,1.379835,1.315215,1.21797
2cubes_sphere,101492,101492,1647264,1,1.662175,1.61046,1.573565,1.762265,1.62991
333SP,3712815,3712815,22217266,1,0.363412,0.3363629999999999,0.4452335,0.365084,0.325962
3dtube,45330,45330,3213618,1,1.016985,0.994155,1.025055,1.02745,1.04346
598a,110971,110971,1483868,1,1.46982,1.28439,1.31959,1.47639,1.38144
ACTIVSg70K,69999,69999,238627,1,0.5577855,0.5610045,0.5623395,0.5633215,0.5688905
AS365,3799275,3799275,22736152,1,0.348065,0.362121,0.355538,0.3656935,0.2880995
Andrews,60000,60000,760154,1,1.41793,1.409525,1.3865850000000002,1.476035,1.39473
BenElechi1,245874,245874,13150496,1,0.409892,0.4047855,0.4317305,0.3925305,0.4458085
Bump_2911,2911419,2911419,127729899,1,,,,0.5693005,0.476467
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,0.548691,0.452261
CurlCurl_0,11083,11083,113343,1,2.069125,1.519435,1.906905,1.951715,
CurlCurl_1,226451,226451,2472071,1,1.244645,1.222635,0.9633205,0.958101,1.212835
CurlCurl_2,806529,806529,8921789,1,0.4312275,0.4429965,0.42988,0.3946585,0.4253265
CurlCurl_3,1219574,1219574,13544618,1,0.4041535,0.402169,0.439373,0.4688934999999999,0.3891084999999999
CurlCurl_4,2380515,2380515,26515867,1,0.36666,0.3842055,0.374422,0.378831,0.37107
Dubcova1,16129,16129,253009,1,2.101745,2.049685,,2.0102,2.095145
Dubcova2,65025,65025,1030225,1,2.136465,2.114265,2.140385,2.1700850000000003,2.059775
Dubcova3,146689,146689,3636649,1,0.8698205,0.8947255000000001,0.8436505000000001,0.7927044999999999,0.8548469999999999
Emilia_923,923136,923136,41005206,1,0.3852325,0.3860775,0.3813605,0.4179475,0.3794705
F1,343791,343791,26837113,1,0.3956625,0.3906795,0.3857395,0.3898065,0.384138
F2,71505,71505,5294285,1,0.62563,0.5678915,0.6152655,0.621506,0.6075305
Fault_639,638802,638802,28614564,1,0.388439,0.389695,0.3949125,0.356978,0.383097
Flan_1565,1564794,1564794,117406044,1,,,,0.3823295,0.457688
G2_circuit,150102,150102,726674,1,1.872615,1.881515,1.824815,1.794745,1.85806
G3_circuit,1585478,1585478,7660826,1,0.3667095,0.4028435,0.381712,0.39552,0.4150545
GAP-road,23947347,23947347,57708624,1,0.256664,0.24557,0.2507195,0.2641455,0.2271
G_n_pin_pout,100000,100000,1002396,1,1.180085,1.198925,1.20335,1.2456200000000002,1.213975
Ga10As10H30,113081,113081,6115633,1,0.5197755,0.5597585,0.538961,0.5425825,0.54757
Ga19As19H42,133123,133123,8884839,1,0.4684775,0.475132,0.5360315,0.465678,0.4586145
Ga3As3H12,61349,61349,5970947,1,0.5718625,0.5754575,0.572947,0.5884855,0.560068
Ga41As41H72,268096,268096,18488476,1,0.4051915,0.404732,0.398882,0.3893105,0.4278659999999999
GaAsH6,61349,61349,3381809,1,0.946662,0.954596,0.967057,0.9447475,0.964701
Ge87H76,112985,112985,7892195,1,0.4736205,0.4945525,0.4865515,0.4922585,0.4923175
Ge99H100,112985,112985,8451395,1,0.4732855,0.4102415,0.485479,0.475182,0.47142
Geo_1438,1437960,1437960,63156690,1,0.2754904999999999,0.278733,0.2739375,0.3235625,0.274077
H2O,67024,67024,2216736,1,1.081805,1.47534,1.130045,1.51594,1.594725
HTC_336_4438,226340,226340,904522,1,1.563535,1.571545,1.55974,1.475895,1.499775
HTC_336_9129,226340,226340,883422,1,1.58527,1.516085,1.39421,1.552025,1.531335
Hardesty1,938905,938905,12143314,1,0.409089,0.42539,0.3852959999999999,0.4162865,0.422339
Hook_1498,1498023,1498023,60917445,1,0.3740719999999999,0.295267,0.3147605,0.3117965,0.380228
L-9,17983,17983,71192,1,1.663735,1.5920200000000002,1.580965,1.5972400000000002,1.892435
LF10000,19998,19998,99982,1,2.0992550000000003,2.1071150000000003,2.08892,2.12415,1.597005
LFAT5000,19994,19994,79966,1,1.899355,1.890535,1.687205,1.89195,1.705955
