matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,14.591349999999998,14.01045,14.389600000000002,14.2766,12.55915
2cubes_sphere,101492,101492,1647264,1,17.322499999999998,16.618299999999998,17.187849999999997,18.25805,16.906350000000003
333SP,3712815,3712815,22217266,1,5.26244,4.783925,5.344295000000001,5.155625,3.94988
3dtube,45330,45330,3213618,1,12.0095,12.3833,12.3922,12.3924,11.4766
598a,110971,110971,1483868,1,14.32635,14.59935,14.79,14.80665,10.78685
ACTIVSg70K,69999,69999,238627,1,5.751585,5.675135,5.562245000000001,5.5537600000000005,5.866265
AS365,3799275,3799275,22736152,1,5.17849,5.906865,5.49176,4.9978750000000005,2.80291
Andrews,60000,60000,760154,1,13.78895,13.7354,13.77255,13.91535,13.16945
BenElechi1,245874,245874,13150496,1,7.329325,8.150255000000001,7.42605,7.422405,7.665775
Bump_2911,2911419,2911419,127729899,1,,,,7.08159,6.963655
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,7.18844,6.44431
CurlCurl_0,11083,11083,113343,1,15.7215,14.933800000000002,14.8086,15.5407,
CurlCurl_1,226451,226451,2472071,1,14.40295,13.33925,12.2127,13.66945,13.19725
CurlCurl_2,806529,806529,8921789,1,6.501635,6.757585000000001,6.447385,6.716514999999999,6.52606
CurlCurl_3,1219574,1219574,13544618,1,6.012615,6.567030000000001,6.033569999999999,5.859500000000001,6.53691
CurlCurl_4,2380515,2380515,26515867,1,5.89681,6.609105,6.228795,6.076675,6.142094999999999
Dubcova1,16129,16129,253009,1,18.9598,19.1697,,19.49535,12.6159
Dubcova2,65025,65025,1030225,1,21.7839,22.35115,22.2636,22.0728,13.643
Dubcova3,146689,146689,3636649,1,10.4752,10.4331,10.54805,10.31235,7.60525
Emilia_923,923136,923136,41005206,1,6.63824,7.917525,7.073965,6.501725,7.073840000000001
F1,343791,343791,26837113,1,6.79295,7.6582,7.0110600000000005,7.54515,6.549055
F2,71505,71505,5294285,1,8.92158,9.99813,9.09047,8.733335,7.917255
Fault_639,638802,638802,28614564,1,7.41889,7.82961,7.33888,7.346615,7.357025
Flan_1565,1564794,1564794,117406044,1,,,,7.437295,7.181
G2_circuit,150102,150102,726674,1,17.886850000000003,18.58155,18.73825,18.8726,19.17175
G3_circuit,1585478,1585478,7660826,1,5.615305,5.38682,5.00218,5.80018,5.010244999999999
GAP-road,23947347,23947347,57708624,1,3.739015,3.267935,2.995535,3.656735,3.0509500000000003
G_n_pin_pout,100000,100000,1002396,1,11.3713,11.0278,11.22985,11.57685,11.41025
Ga10As10H30,113081,113081,6115633,1,7.542455,6.798579999999999,8.585609999999999,5.956875,7.880465
Ga19As19H42,133123,133123,8884839,1,6.751525,7.9883,7.84769,7.57633,7.80688
Ga3As3H12,61349,61349,5970947,1,5.15775,6.271755000000001,5.7978950000000005,4.86454,7.00051
Ga41As41H72,268096,268096,18488476,1,6.42723,7.338785,7.137385,6.54366,7.226710000000001
GaAsH6,61349,61349,3381809,1,5.14248,5.12221,8.378250000000001,3.57361,6.62127
Ge87H76,112985,112985,7892195,1,7.308765,6.490005,8.76265,7.168795,8.037704999999999
Ge99H100,112985,112985,8451395,1,7.093135,8.395935000000001,7.367375,7.677455,8.009530000000002
