matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,12.4482,12.4235,12.2364,12.81415,11.14495
2cubes_sphere,101492,101492,1647264,1,13.9823,14.59455,14.3333,15.8489,13.60945
333SP,3712815,3712815,22217266,1,4.104635,3.936255,4.25699,2.8756500000000003,3.75825
3dtube,45330,45330,3213618,1,17.79525,17.67825,18.44485,17.78765,18.08165
598a,110971,110971,1483868,1,10.97075,11.67865,11.69815,12.25,8.982745000000001
ACTIVSg70K,69999,69999,238627,1,5.40459,5.393265,5.39635,5.38356,5.45993
AS365,3799275,3799275,22736152,1,4.110965,4.297700000000001,4.49544,4.606285,2.292425
Andrews,60000,60000,760154,1,10.7769,11.05435,10.58155,11.6355,10.4556
BenElechi1,245874,245874,13150496,1,5.83968,5.7237,6.321389999999999,5.17537,6.36833
Bump_2911,2911419,2911419,127729899,1,,,,6.2481,6.225685
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,3.682175,5.719720000000001
CurlCurl_0,11083,11083,113343,1,12.9313,12.9941,12.15795,13.9454,
CurlCurl_1,226451,226451,2472071,1,17.140900000000002,17.4809,16.6286,17.63075,18.999
CurlCurl_2,806529,806529,8921789,1,4.153685,5.42028,5.60313,5.377795,4.44789
CurlCurl_3,1219574,1219574,13544618,1,5.223755000000001,5.32724,5.22793,5.143995,5.16076
CurlCurl_4,2380515,2380515,26515867,1,4.98695,4.87889,4.95275,5.338775,5.372805
Dubcova1,16129,16129,253009,1,16.35745,16.918,,18.5286,11.3597
Dubcova2,65025,65025,1030225,1,19.1295,19.55895,19.7501,20.45005,12.0808
Dubcova3,146689,146689,3636649,1,17.38745,19.28865,19.18485,18.99435,8.77613
Emilia_923,923136,923136,41005206,1,6.11224,6.00817,6.08525,6.106210000000001,6.366995
F1,343791,343791,26837113,1,6.218535,6.240679999999999,6.17564,6.306765,5.68757
F2,71505,71505,5294285,1,8.452575,10.13895,10.03505,9.79457,7.928835
Fault_639,638802,638802,28614564,1,5.961205,5.917455,6.110955000000001,6.290725,6.26655
Flan_1565,1564794,1564794,117406044,1,,,,6.48732,6.5937850000000005
G2_circuit,150102,150102,726674,1,14.247,15.8602,15.907,16.09995,16.4283
G3_circuit,1585478,1585478,7660826,1,4.6883,4.63852,4.531000000000001,4.64315,4.45742
GAP-road,23947347,23947347,57708624,1,3.280025,2.988395,3.00113,3.33771,2.485895
G_n_pin_pout,100000,100000,1002396,1,9.22524,9.300985,9.106835,9.309415,7.778219999999999
Ga10As10H30,113081,113081,6115633,1,7.017390000000001,6.722989999999999,7.91348,6.704885000000001,8.316095
Ga19As19H42,133123,133123,8884839,1,6.0741,6.026165,5.79543,6.738424999999999,6.677045
Ga3As3H12,61349,61349,5970947,1,5.83256,6.93028,6.2563200000000005,6.173235,7.59876
Ga41As41H72,268096,268096,18488476,1,5.91452,5.431025,5.85446,6.3006150000000005,5.94805
GaAsH6,61349,61349,3381809,1,7.069805000000001,7.014335,11.0562,4.78727,8.650455000000001
Ge87H76,112985,112985,7892195,1,6.426805,5.77299,6.43332,6.614865,6.5552600000000005
Ge99H100,112985,112985,8451395,1,6.681125,6.19647,6.43597,4.16273,6.573875
Geo_1438,1437960,1437960,63156690,1,4.17769,5.8467,6.159045000000001,6.21329,6.35328
H2O,67024,67024,2216736,1,18.2642,18.37645,18.0666,18.7465,18.27895
HTC_336_4438,226340,226340,904522,1,11.19415,12.21615,11.3366,9.526745,8.379365
HTC_336_9129,226340,226340,883422,1,7.85593,12.17245,11.66115,9.497555,8.262195
Hardesty1,938905,938905,12143314,1,5.556089999999999,5.465115,5.45035,5.5220400000000005,5.692410000000001
Hook_1498,1498023,1498023,60917445,1,6.1069,6.034825,5.98588,5.929935,6.350505
L-9,17983,17983,71192,1,12.1699,10.8898,9.86698,13.20815,12.5724
LF10000,19998,19998,99982,1,15.20055,14.83655,14.5212,15.35755,15.35255
LFAT5000,19994,19994,79966,1,13.6401,11.255,12.0433,12.66295,12.1996
Lin,256000,256000,1766400,1,16.25725,17.83195,16.3067,16.8236,17.244149999999998
Long_Coup_dt0,1470152,1470152,87088992,1,6.087155,5.971534999999999,6.1349350000000005,6.236555,6.239644999999999
NACA0015,1039183,1039183,6229636,1,5.058995,5.1393,5.354825,5.262455,4.218335
NLR,4163763,4163763,24975952,1,4.246155,4.347565,4.349539999999999,4.558870000000001,2.006195
OPF_10000,43887,43887,467711,1,16.7337,17.36245,17.064799999999998,14.4187,8.724635
OPF_3754,15435,15435,158273,1,14.7368,15.72125,14.75445,13.6413,8.714145
OPF_6000,29902,29902,302418,1,16.41995,16.32265,16.6119,13.3279,8.59986
Oregon-1,11492,11492,46818,1,5.1512150000000005,6.350285,4.168045,4.063985,4.124965
Oregon-2,11806,11806,65460,1,5.687390000000001,5.360065,4.87502,3.647775,4.65567
PFlow_742,742793,742793,37138461,1,6.021140000000001,5.913105,6.2152650000000005,6.182295,4.825635
PGPgiantcompo,10680,10680,48632,1,6.83302,6.4375,5.83828,5.550345,5.319369999999999
Pres_Poisson,14822,14822,715804,1,19.32375,19.483,19.2561,16.9994,19.3343
