matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
cyl6,13681,13681,714241,1,29.9986,29.3912,,29.34555,28.879
d_pretok,182730,182730,1641672,1,27.5629,28.1374,29.54495,28.8554,25.59185
darcy003,389874,389874,2101242,1,27.13275,25.7378,26.7017,23.18335,14.18015
dawson5,51537,51537,1010777,1,25.91475,26.5003,26.85185,27.43155,26.67345
dblp-2010,326186,326186,1615400,1,9.648525,9.79131,9.046085,9.28699,9.861155
de2010,24115,24115,116056,1,9.55052,9.419475,9.443205,9.99039,9.04481
debr,1048576,1048576,4194298,1,6.222325,6.343535,5.633134999999999,5.432675,6.498785
delaunay_n14,16384,16384,98244,1,11.04995,11.0679,10.75535,11.05245,10.84845
delaunay_n15,32768,32768,196548,1,13.02655,13.06225,12.8159,12.9767,12.46905
delaunay_n16,65536,65536,393150,1,14.22615,14.1769,13.96235,14.3211,13.0463
delaunay_n17,131072,131072,786352,1,14.81325,15.00425,14.87855,15.1154,13.30525
delaunay_n18,262144,262144,1572792,1,8.987870000000001,15.23565,15.1952,15.46075,13.3559
delaunay_n19,524288,524288,3145646,1,12.813300000000002,12.3295,13.1876,13.5103,8.127875
delaunay_n20,1048576,1048576,6291372,1,5.45104,5.82518,4.618494999999999,5.189115,4.56467
delaunay_n21,2097152,2097152,12582816,1,5.066800000000001,4.53732,4.8558,4.868715,3.973545
delaunay_n22,4194304,4194304,25165738,1,4.790755000000001,4.817345,4.719095,4.65169,3.404525
delaunay_n23,8388608,8388608,50331568,1,4.5947,4.411055,4.514035,4.698735,3.115045
delaunay_n24,16777216,16777216,100663202,1,4.73982,3.83081,4.288755,,
denormal,89400,89400,1156224,1,34.9321,33.578199999999995,33.61325,34.83585,34.43835
dictionary28,52652,52652,178076,1,6.639315,7.440334999999999,6.968285,6.565894999999999,6.430775000000001
dielFilterV2clx,607232,607232,25309272,1,5.1997800000000005,5.376385,5.2508300000000006,5.05213,3.77959
dielFilterV2real,1157456,1157456,48538952,1,5.047115,4.52783,5.037325,4.55372,3.752525
dielFilterV3clx,420408,420408,32886208,1,4.72372,5.327555,4.7241,4.640879999999999,2.459505
dielFilterV3real,1102824,1102824,89306020,1,,4.53737,,,
dixmaanl,60000,60000,299998,1,24.03745,22.04825,22.32605,22.6749,20.5466
dtoc,24993,24993,69972,1,10.397849999999998,7.954895,,10.6226,9.692465
ecology1,1000000,1000000,4996000,1,7.1814800000000005,7.341565,6.477684999999999,5.756035,7.14988
ecology2,999999,999999,4995991,1,6.828755,6.760705,6.279365,6.276145,6.9795750000000005
email-Enron,36692,36692,367662,1,7.92529,11.40625,8.950064999999999,4.52148,3.724
engine,143571,143571,4706073,1,9.996245,11.7686,12.0038,11.9815,4.200654999999999
europe_osm,50912018,50912018,108109320,1,,,,4.136625,
ex3sta1,16782,16782,678998,1,23.5339,25.366300000000003,24.75895,24.68255,15.08635
fcondp2,201822,201822,11294316,1,5.272595,5.53055,5.786705,5.989525,5.319660000000001
fe_4elt2,11143,11143,65636,1,10.033545,10.29465,9.8579,10.475,10.07155
fe_body,45087,45087,327468,1,15.0709,15.247,15.57945,15.28945,14.46315
fe_ocean,143437,143437,819186,1,23.4126,21.8403,22.1074,23.7822,20.669
fe_rotor,99617,99617,1324862,1,21.552,20.41715,21.71315,22.68545,19.2562
fe_sphere,16386,16386,98304,1,12.8765,9.00375,13.0944,14.37875,14.50565
fe_tooth,78136,78136,905182,1,20.666,21.1308,21.55185,20.6926,19.22265
filter3D,106437,106437,2707179,1,25.7048,24.4658,26.35505,27.5035,20.305950000000003
finan512,74752,74752,596992,1,17.88825,27.07535,26.1506,24.3489,25.11955
finance256,37376,37376,298496,1,16.814950000000003,22.9284,21.81995,21.6597,21.9951
fl2010,484481,484481,2346294,1,11.40965,11.36515,11.35,12.1484,11.2753
ford1,18728,18728,101576,1,12.92585,13.1746,13.0998,12.8898,11.4933
ford2,100196,100196,544688,1,19.19795,19.08155,19.6485,16.094700000000003,14.11015
fullb,199187,199187,11708077,1,5.597165,4.936439999999999,5.78278,5.44407,5.393715
fxm4_6,18892,18892,497844,1,10.3307,9.99012,12.446,9.900775,24.0897
ga2010,291086,291086,1418056,1,11.36645,11.3463,11.3555,11.72595,11.2496
gas_sensor,66917,66917,1703365,1,8.458375,7.65846,7.867274999999999,5.40459,6.20601
gearbox,153746,153746,9080404,1,5.226155,5.68646,4.826255,4.910785,5.55811
germany_osm,11548845,11548845,24738362,1,4.072465,3.64497,3.751995,4.326695,2.99183
great-britain_osm,7733822,7733822,16313034,1,4.18574,3.957665,3.78981,4.3781,3.30459
gridgena,48962,48962,512084,1,26.61075,24.828650000000003,23.74635,25.3393,27.42235
gsm_106857,589446,589446,21758924,1,5.218019999999999,4.44327,4.471204999999999,5.12693,3.199635
gupta1,31802,31802,2164210,1,7.801665,12.9048,9.861795,9.01463,7.81369
gupta2,62064,62064,4248286,1,8.687575,9.1741,8.788115000000001,5.91944,7.482735
gupta3,16783,16783,9323427,1,1.897285,2.913165,3.074345,1.920575,0.8407
gyro,17361,17361,1021159,1,22.9644,23.66655,,22.5653,22.278
gyro_k,17361,17361,1021159,1,23.3047,23.659,,22.53555,22.31625
gyro_m,17361,17361,340431,1,20.5591,20.6085,,21.39295,20.34295
halfb,224617,224617,12387821,1,5.393135,5.01848,5.406174999999999,5.44534,5.609635000000001
hangGlider_3,10260,10260,92703,1,7.54097,7.6005,7.630205,7.849205,7.766015
hangGlider_4,15561,15561,149532,1,8.7822,7.854275,,9.553235,9.2736
hangGlider_5,16011,16011,155246,1,8.98996,9.21096,8.974285,9.658475,9.46588
har_10NN,10299,10299,151736,1,15.99125,15.1286,15.54125,13.87055,15.4325
helm2d03,392257,392257,2741935,1,23.583,27.36825,27.53145,30.0022,15.5453
helm3d01,32226,32226,428444,1,19.13725,19.37305,19.40155,19.89245,12.1238
hi2010,25016,25016,124126,1,9.04199,9.979305,9.913655,10.434,9.598814999999998
hollywood-2009,1139905,1139905,113891327,1,2.017415,3.19957,2.368155,1.46813,2.02924
hood,220542,220542,10768436,1,,,,6.099975000000001,5.347435
hugebubbles-00010,19458087,19458087,58359528,1,4.503245,4.15848,4.13586,,
hugebubbles-00020,21198119,21198119,63580358,1,,,,4.42889,
hugetrace-00010,12057441,12057441,36164358,1,4.562085,4.17112,4.231674999999999,,
hugetrace-00020,16002413,16002413,47997626,1,4.507655,4.339085,4.138825000000001,4.723615000000001,2.191465
hugetric-00000,5824554,5824554,17467046,1,4.53518,4.36462,4.20355,4.41589,3.57757
hugetric-00010,6592765,6592765,19771708,1,4.40817,4.247705,4.373365,,
hugetric-00020,7122792,7122792,21361554,1,4.245380000000001,4.400925000000001,4.10831,4.49283,3.17718
human_gene1,22283,22283,24669643,1,2.941215,2.790125,3.11667,2.0534,3.44328
human_gene2,14340,14340,18068388,1,2.89299,3.388875,3.03407,1.708555,3.84195
ia2010,216007,216007,1021170,1,11.2307,11.14955,11.33025,11.7082,11.3358
id2010,149842,149842,728264,1,11.25965,11.1178,11.2285,11.7546,11.0853
il2010,451554,451554,2164464,1,11.3864,11.2976,11.37195,11.6824,11.24765
in2010,267071,267071,1281716,1,11.410150000000002,11.31665,11.37485,11.77335,11.31075
inline_1,503712,503712,36816342,1,4.911709999999999,5.0649,5.25801,5.209239999999999,3.428325
ins2,309412,309412,2751484,1,9.268195,8.71943,3.795615,4.104695,3.33934
