machine,matrix_name,Gorder,Grappolo,IOU,Louvain,METIS,PaToH,RCM,baseline
athena.skylake,Ge99H100,54.469,67.8313,89.1667,81.9625,95.9625,93.8265,62.8211,79.3038
athena.skylake,Geo_1438,98.9482,111.125,109.469,108.191,124.996,123.763,112.195,96.1301
athena.skylake,H2O,74.7733,89.8551,92.1047,72.9517,97.9216,87.667,63.6967,71.5067
athena.skylake,HTC_336_4438,14.191,14.3918,24.2069,18.81,19.4236,18.8729,14.4188,13.0987
athena.skylake,HTC_336_9129,14.7208,14.1636,24.355,15.5206,18.5452,16.5666,14.0496,12.8663
athena.skylake,Hardesty1,60.6918,65.4005,67.9564,70.1222,71.2917,71.2904,43.7714,43.2261
athena.skylake,Hook_1498,96.0637,115.386,120.101,112.941,123.277,121.325,109.638,110.259
athena.skylake,JapaneseVowelsSmall_10NN,170.768,175.121,183.364,177.55,179.858,,155.977,168.751
athena.skylake,Kuu,186.574,216.955,215.937,205.092,214.437,206.263,216.785,214.649
athena.skylake,L-9,92.9883,96.5141,94.9424,95.5206,94.9464,93.8623,98.2943,97.3285
athena.skylake,LF10000,109.573,113.985,107.612,108.901,112.096,115.463,116.183,102.629
athena.skylake,LFAT5000,87.2716,87.2321,75.8612,91.06,92.4046,84.6114,87.4889,95.9994
athena.skylake,Lin,26.5988,30.2076,38.9623,39.2734,38.6866,39.813,27.1884,27.8751
athena.skylake,Long_Coup_dt0,124.43,131.902,143.442,131.587,145.547,145.038,133.689,125.904
athena.skylake,Long_Coup_dt6,123.783,130.144,143.492,131.905,145.979,136.044,133.806,124.941
athena.skylake,M6,30.4175,20.0972,34.7014,20.5785,19.0422,19.0507,27.195,15.5946
athena.skylake,Muu,194.989,201.335,197.021,210.897,210.006,207.28,208.243,202.579
athena.skylake,NACA0015,30.4011,22.0563,34.1335,22.7758,20.879,20.8966,29.7087,16.406
athena.skylake,NLR,30.2832,19.912,34.5018,20.3447,18.9133,18.914,27.0664,15.5404
athena.skylake,Na5,78.7921,129.364,99.1988,159.508,104.731,131.355,103.669,162.932
athena.skylake,OPF_10000,79.4945,90.8442,90.6647,88.0864,86.1123,87.5522,74.2868,49.402
athena.skylake,OPF_3754,150.502,167.163,170.511,170.083,155.591,172.55,160.719,89.9691
athena.skylake,OPF_6000,94.3409,108.556,109.19,112.548,111.298,114.929,94.9585,60.4127
athena.skylake,Oregon-1,25.5453,46.9225,26.9607,50.8367,83.9343,24.8709,36.9341,42.4629
athena.skylake,Oregon-2,22.4174,53.7972,32.1801,54.2507,58.0223,42.0962,23.7197,51.4361
athena.skylake,PFlow_742,85.4449,108.746,114.538,119.764,131.064,126.871,113.54,119.144
athena.skylake,PGPgiantcompo,45.6191,91.5547,54.4535,100.684,87.57,76.0962,65.1344,73.5029
athena.skylake,Pres_Poisson,205.854,212.664,211.263,212.244,215.343,210.308,221.311,213.53
