matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,25.86295,25.7992,26.33605,25.97375,22.5782
2cubes_sphere,101492,101492,1647264,1,29.19685,29.5845,29.41345,30.7002,28.0458
333SP,3712815,3712815,22217266,1,4.772205,4.44217,5.002325,4.76972,4.534825
3dtube,45330,45330,3213618,1,26.4267,26.6653,27.6598,28.02335,27.8733
598a,110971,110971,1483868,1,24.7909,25.6958,23.8252,26.20665,22.8754
ACTIVSg70K,69999,69999,238627,1,11.82825,11.7938,11.4849,11.54155,11.56895
AS365,3799275,3799275,22736152,1,4.842775,4.754125,4.885025000000001,4.8794450000000005,4.3631150000000005
Andrews,60000,60000,760154,1,24.316000000000003,24.088700000000003,24.15695,24.54605,23.4142
BenElechi1,245874,245874,13150496,1,5.19263,5.171340000000001,5.689735,5.186665,5.446524999999999
Bump_2911,2911419,2911419,127729899,1,,,,5.840545,5.424675000000001
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,5.63172,5.402115
CurlCurl_0,11083,11083,113343,1,23.8034,23.51265,23.594900000000003,25.0496,
CurlCurl_1,226451,226451,2472071,1,27.52295,28.702,29.3759,31.054250000000003,29.2598
CurlCurl_2,806529,806529,8921789,1,5.5263100000000005,5.057735,5.28285,4.52288,5.81592
CurlCurl_3,1219574,1219574,13544618,1,5.327489999999999,5.13941,5.270135,5.270175,5.26479
CurlCurl_4,2380515,2380515,26515867,1,4.84046,4.802085,5.003955,4.884855,5.107715
Dubcova1,16129,16129,253009,1,29.9655,30.43805,,31.79705,26.6859
Dubcova2,65025,65025,1030225,1,34.92645,35.92485,35.75505,36.7947,28.9719
Dubcova3,146689,146689,3636649,1,23.3145,23.09655,18.63085,16.204749999999997,18.36335
Emilia_923,923136,923136,41005206,1,5.166595,5.217345,5.047145,5.415395,5.138925
F1,343791,343791,26837113,1,5.422365,5.192135,5.14975,5.07361,5.38666
F2,71505,71505,5294285,1,10.72285,10.20935,8.684525,8.966615000000001,9.423315
Fault_639,638802,638802,28614564,1,5.222025,5.338425000000001,5.3004,4.68156,5.146319999999999
Flan_1565,1564794,1564794,117406044,1,,,,5.176485,5.39435
G2_circuit,150102,150102,726674,1,27.50965,27.187,27.92405,29.90655,25.0032
G3_circuit,1585478,1585478,7660826,1,4.860849999999999,5.196405,4.71136,4.91573,4.92445
GAP-road,23947347,23947347,57708624,1,4.005935,3.59498,3.60137,4.3904,3.15245
G_n_pin_pout,100000,100000,1002396,1,20.7369,20.51715,20.08275,19.0021,20.310650000000003
Ga10As10H30,113081,113081,6115633,1,7.049315,8.077185,7.254575,7.74179,7.97775
Ga19As19H42,133123,133123,8884839,1,6.240515,6.442025,6.333205,6.03702,5.953525000000001
Ga3As3H12,61349,61349,5970947,1,8.332805,8.466235,8.468125,8.800615,8.13096
Ga41As41H72,268096,268096,18488476,1,5.48124,5.50586,5.17976,5.095305,5.353555
GaAsH6,61349,61349,3381809,1,22.68455,23.8831,17.685450000000003,22.46855,23.83785
Ge87H76,112985,112985,7892195,1,5.98625,6.77066,6.6629000000000005,6.358635,6.175815
Ge99H100,112985,112985,8451395,1,6.040005,5.836449999999999,6.06127,5.74602,6.378445
Geo_1438,1437960,1437960,63156690,1,4.44191,4.44211,4.441985,4.442595,4.442114999999999
H2O,67024,67024,2216736,1,16.872700000000002,31.59475,14.2102,31.32835,30.18515
HTC_336_4438,226340,226340,904522,1,23.9015,23.40425,22.20655,19.21825,18.66015
HTC_336_9129,226340,226340,883422,1,24.25875,22.13925,22.0693,19.37425,18.7581
Hardesty1,938905,938905,12143314,1,5.409815,5.642625,5.15584,5.21344,4.89476
Hook_1498,1498023,1498023,60917445,1,5.082135,4.584315,4.609485,4.64683,5.226925
L-9,17983,17983,71192,1,17.35765,16.08495,17.73045,20.1507,20.43145
LF10000,19998,19998,99982,1,26.0749,25.91885,26.07605,26.09645,26.946
LFAT5000,19994,19994,79966,1,22.20965,22.2355,22.0126,22.2301,23.25115
Lin,256000,256000,1766400,1,25.93675,26.7358,26.1709,33.69055,28.6227
Long_Coup_dt0,1470152,1470152,87088992,1,5.219094999999999,4.598800000000001,4.442880000000001,4.59009,5.188305
NACA0015,1039183,1039183,6229636,1,5.67004,5.08361,4.700685,5.26252,5.111905
NLR,4163763,4163763,24975952,1,4.77428,5.040179999999999,4.757105,5.253695,4.292875
OPF_10000,43887,43887,467711,1,33.50305,34.39125,34.58315,28.49245,26.39785
OPF_3754,15435,15435,158273,1,28.33785,28.4267,28.87155,25.9794,25.6849
OPF_6000,29902,29902,302418,1,32.15645,32.1995,32.21755,26.4884,25.411700000000003
Oregon-1,11492,11492,46818,1,11.04465,11.7793,11.882,10.5781,0.7199555
Oregon-2,11806,11806,65460,1,13.40565,12.88715,12.0387,13.83125,12.81395
PFlow_742,742793,742793,37138461,1,5.406725,5.53271,5.032,5.04281,5.294975
PGPgiantcompo,10680,10680,48632,1,13.41455,14.00385,12.47615,13.1139,11.72295
Pres_Poisson,14822,14822,715804,1,33.15865,32.91355,32.6613,33.8262,32.71765
Queen_4147,4147110,4147110,329499284,1,,,,4.632405,5.22607
Serena,1391349,1391349,64531701,1,4.77203,4.76382,4.84835,4.78753,
Si10H16,17077,17077,875923,1,26.8445,26.58585,,25.53395,26.6473
Si34H36,97569,97569,5156379,1,10.45795,9.409870000000002,8.60268,9.7221,9.90292
Si41Ge41H72,185639,185639,15011265,1,5.418335,5.601660000000001,4.986269999999999,5.190245,5.615864999999999
Si5H12,19896,19896,738598,1,27.2124,25.1459,26.8469,25.864,28.1435
