matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
c-62ghs,41731,41731,559343,1,1.9095,1.980605,1.959265,1.86543,1.971225
c-63,44234,44234,434704,1,1.910975,1.902255,1.891625,1.7569050000000002,1.953545
c-64,51035,51035,717841,1,2.20286,2.03757,2.00869,2.216445,2.196395
c-64b,51035,51035,717841,1,2.202545,2.03903,2.006315,2.227295,2.19183
c-65,48066,48066,360528,1,1.80429,1.69631,1.74039,1.60868,1.80214
c-66,49989,49989,499007,1,1.90739,1.87981,1.88226,1.866235,1.92158
c-66b,49989,49989,499007,1,1.914845,1.879545,1.87491,1.86716,1.911065
c-67,57975,57975,531935,1,2.12935,1.89801,2.009715,2.120975,2.12507
c-67b,57975,57975,531935,1,2.13023,1.98316,1.998855,2.02086,2.127945
c-68,64810,64810,566006,1,1.746345,1.71049,1.68667,1.6297549999999998,1.7682099999999998
c-69,67458,67458,623970,1,1.96089,1.943225,1.923925,1.893965,2.002615
c-70,68924,68924,658986,1,2.0400400000000003,2.011295,2.01592,2.000725,2.080335
c-71,76638,76638,859554,1,1.930345,1.94777,1.947225,1.7983,1.967255
c-72,84064,84064,707558,1,1.90246,1.877835,1.88115,1.83455,1.864025
c-73,169422,169422,1279274,1,2.108565,1.990635,2.06619,2.085525,2.07438
c-73b,169422,169422,1279274,1,2.1267500000000004,2.00349,2.053965,2.0383,2.058075
c-big,345241,345241,2341011,1,1.73542,1.695595,1.709365,1.66543,1.783475
ca-AstroPh,18772,18772,396160,1,1.733725,1.731525,1.717105,1.77827,1.70029
ca-CondMat,23133,23133,186936,1,1.134115,1.121135,,1.21675,1.113155
ca-HepPh,12008,12008,237010,1,1.567025,1.56648,1.541595,1.61295,1.49995
ca2010,710145,710145,3489366,1,0.7116484999999999,0.709128,0.7165585,0.8146205,0.713192
caidaRouterLevel,192244,192244,1218132,1,0.9284595,0.933792,0.8862935000000001,1.03211,0.904313
cant,62451,62451,4007383,1,2.23959,2.207815,2.1915500000000003,2.26771,2.2535800000000004
case39,40216,40216,1042160,1,2.212365,2.240565,2.28837,2.169185,2.14759
case9,14454,14454,147972,1,2.19409,2.172315,2.158775,2.197435,2.201925
cbuckle,13681,13681,676515,1,2.24292,2.358615,,2.462245,2.303925
cca,49152,49152,139264,1,1.699885,1.320745,1.17808,1.71462,1.78935
ccc,49152,49152,147456,1,1.79293,1.840525,1.90525,1.859975,1.87332
cfd1,70656,70656,1828364,1,2.660485,2.69308,2.688765,2.710165,2.70431
cfd2,123440,123440,3087898,1,2.52701,2.516455,2.54226,2.61622,2.555925
channel-500x100x100-b050,4802000,4802000,85362744,1,2.59629,2.53941,2.55467,2.677735,2.536165
