matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,2.257835,2.27845,2.251825,2.29318,1.99769
2cubes_sphere,101492,101492,1647264,1,2.613165,2.60528,2.62011,2.720675,2.610675
333SP,3712815,3712815,22217266,1,1.512405,1.54168,1.515225,1.729665,1.13822
3dtube,45330,45330,3213618,1,2.7007950000000003,2.71467,2.58648,2.599425,2.702305
598a,110971,110971,1483868,1,2.16632,2.126645,2.131215,2.14722,1.939755
ACTIVSg70K,69999,69999,238627,1,0.7997445,0.810845,0.810376,0.8012684999999999,0.8066070000000001
AS365,3799275,3799275,22736152,1,1.24213,1.30684,1.2814299999999998,1.513905,0.435645
Andrews,60000,60000,760154,1,2.09214,2.110595,2.122015,2.0791700000000004,2.04799
BenElechi1,245874,245874,13150496,1,2.97159,3.01352,3.00895,3.021015,3.06554
Bump_2911,2911419,2911419,127729899,1,,,,2.95281,2.94728
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,3.012555,3.03696
CurlCurl_0,11083,11083,113343,1,2.89877,2.68106,2.67315,2.71917,
CurlCurl_1,226451,226451,2472071,1,2.882635,2.81883,2.82256,2.834975,3.00661
CurlCurl_2,806529,806529,8921789,1,2.689055,2.675505,2.67909,2.82059,2.90049
CurlCurl_3,1219574,1219574,13544618,1,2.678745,2.643135,2.647675,2.80911,2.91936
CurlCurl_4,2380515,2380515,26515867,1,2.65844,2.58193,2.57408,2.85563,2.94348
Dubcova1,16129,16129,253009,1,3.028305,3.00387,,3.119985,3.102485
Dubcova2,65025,65025,1030225,1,3.423115,3.4344,3.43406,3.500155,3.3324
Dubcova3,146689,146689,3636649,1,3.086745,3.055,3.043805,3.078365,3.13069
Emilia_923,923136,923136,41005206,1,2.97086,2.943555,2.9328000000000003,3.03954,3.031305
F1,343791,343791,26837113,1,2.467585,2.57685,2.553185,2.537745,2.424655
F2,71505,71505,5294285,1,2.61271,2.52558,2.51197,2.548795,2.522455
Fault_639,638802,638802,28614564,1,2.78418,2.71557,2.788815,2.846075,2.817105
Flan_1565,1564794,1564794,117406044,1,,,,2.58442,2.71745
G2_circuit,150102,150102,726674,1,2.600845,2.59862,2.603175,2.542075,2.70764
G3_circuit,1585478,1585478,7660826,1,2.244305,2.257065,2.20855,2.42999,2.430845
GAP-road,23947347,23947347,57708624,1,0.674581,0.6744114999999999,0.6746485,0.7123444999999999,0.565345
G_n_pin_pout,100000,100000,1002396,1,1.728805,1.75184,1.74071,1.809655,1.60185
Ga10As10H30,113081,113081,6115633,1,2.53774,2.50124,2.51293,2.59402,2.550875
Ga19As19H42,133123,133123,8884839,1,2.49216,2.467915,2.459125,2.49747,2.5031600000000003
Ga3As3H12,61349,61349,5970947,1,2.412665,2.41255,2.40141,2.43563,2.422695
Ga41As41H72,268096,268096,18488476,1,2.4715350000000003,2.429825,2.43148,2.504535,2.500515
GaAsH6,61349,61349,3381809,1,2.543645,2.63206,2.47988,2.589765,2.53629
Ge87H76,112985,112985,7892195,1,2.475255,2.46649,2.4578,2.528635,2.4994050000000003
Ge99H100,112985,112985,8451395,1,2.4653650000000003,2.45737,2.455705,2.523885,2.48203
Geo_1438,1437960,1437960,63156690,1,2.85222,2.91473,2.9169150000000004,3.03086,3.017575
H2O,67024,67024,2216736,1,3.04707,3.05133,2.975685,3.011695,3.03181
HTC_336_4438,226340,226340,904522,1,2.46863,2.478825,2.490275,2.437455,2.546795
HTC_336_9129,226340,226340,883422,1,2.28493,2.417145,2.46529,2.45455,2.51745
Hardesty1,938905,938905,12143314,1,2.8792850000000003,2.835125,2.83064,3.017615,3.062325
Hook_1498,1498023,1498023,60917445,1,2.7707550000000003,2.7681050000000003,2.77427,2.875265,2.860185
L-9,17983,17983,71192,1,2.499045,2.4866,2.49883,2.515395,2.5724
LF10000,19998,19998,99982,1,2.7881,2.79143,2.79688,2.792555,2.813025
LFAT5000,19994,19994,79966,1,2.64458,2.64461,2.63741,2.667285,2.62744
Lin,256000,256000,1766400,1,2.655315,2.60242,2.598985,2.596365,2.661295
Long_Coup_dt0,1470152,1470152,87088992,1,2.651595,2.639965,2.67791,2.770855,2.675485
NACA0015,1039183,1039183,6229636,1,1.3116249999999998,1.326015,1.324165,1.47555,1.22728
NLR,4163763,4163763,24975952,1,1.259055,1.309525,1.286755,1.53356,0.401139
OPF_10000,43887,43887,467711,1,3.08642,3.082245,3.1012,2.375935,3.058765
OPF_3754,15435,15435,158273,1,3.04617,3.03289,3.031445,2.408735,3.12712
OPF_6000,29902,29902,302418,1,3.0347150000000003,3.069115,3.047465,2.263375,3.065005
Oregon-1,11492,11492,46818,1,0.923652,0.923788,0.9334105,1.94429,0.90675
Oregon-2,11806,11806,65460,1,1.138185,1.136605,1.156645,1.99455,1.12531
PFlow_742,742793,742793,37138461,1,2.713875,2.81929,2.71391,2.613125,2.66049
PGPgiantcompo,10680,10680,48632,1,0.943753,0.9370475,0.9287965,1.103835,0.968365
Pres_Poisson,14822,14822,715804,1,3.29531,3.297025,3.295455,3.265625,3.2926450000000003
Queen_4147,4147110,4147110,329499284,1,,,,2.58502,2.66454
