matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,2.26733,2.2782850000000003,2.273345,2.31086,2.061765
2cubes_sphere,101492,101492,1647264,1,2.6174,2.5928,2.618815,2.7176850000000004,2.62132
333SP,3712815,3712815,22217266,1,1.525,1.5461550000000002,1.5182950000000002,1.7327400000000002,1.2441749999999998
3dtube,45330,45330,3213618,1,2.70617,2.73105,2.602355,2.629785,2.72344
598a,110971,110971,1483868,1,2.17472,2.143305,2.144855,2.167045,1.979745
ACTIVSg70K,69999,69999,238627,1,0.7999915,0.8096345,0.8083994999999999,0.7917345,0.822693
AS365,3799275,3799275,22736152,1,1.2483749999999998,1.3126799999999998,1.282985,1.51084,0.444848
Andrews,60000,60000,760154,1,2.096965,2.119265,2.127635,2.11288,2.035965
BenElechi1,245874,245874,13150496,1,2.980945,3.000125,3.01659,3.018355,3.08486
Bump_2911,2911419,2911419,127729899,1,,,,2.94395,2.919445
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,2.9989350000000004,3.03555
CurlCurl_0,11083,11083,113343,1,2.911085,2.68982,2.67459,2.72065,
CurlCurl_1,226451,226451,2472071,1,2.92233,2.86447,2.877315,2.8276950000000003,2.99737
CurlCurl_2,806529,806529,8921789,1,2.79121,2.713235,2.70446,2.807725,2.90931
CurlCurl_3,1219574,1219574,13544618,1,2.691305,2.644295,2.678795,2.81107,2.91229
CurlCurl_4,2380515,2380515,26515867,1,2.64572,2.59865,2.5888600000000004,2.847665,2.93807
Dubcova1,16129,16129,253009,1,3.0343,3.00396,,3.131765,3.103815
Dubcova2,65025,65025,1030225,1,3.432205,3.436615,3.43455,3.49585,3.33143
Dubcova3,146689,146689,3636649,1,3.151975,3.115035,3.134045,3.098605,3.152355
Emilia_923,923136,923136,41005206,1,2.98261,2.91798,2.91473,3.0425950000000004,3.019525
F1,343791,343791,26837113,1,2.49994,2.584145,2.561425,2.54526,2.432435
F2,71505,71505,5294285,1,2.620165,2.534655,2.5143,2.55544,2.537365
Fault_639,638802,638802,28614564,1,2.789295,2.70821,2.805515,2.8469100000000003,2.81974
Flan_1565,1564794,1564794,117406044,1,,,,2.623,2.75117
G2_circuit,150102,150102,726674,1,2.60317,2.59857,2.605905,2.54307,2.709235
G3_circuit,1585478,1585478,7660826,1,2.26698,2.269085,2.22057,2.4203650000000003,2.428975
GAP-road,23947347,23947347,57708624,1,0.6757875,0.6746004999999999,0.675278,0.712603,0.5659069999999999
G_n_pin_pout,100000,100000,1002396,1,1.75012,1.756235,1.746025,1.81595,1.660445
Ga10As10H30,113081,113081,6115633,1,2.5435100000000004,2.511915,2.4949000000000003,2.614535,2.541765
Ga19As19H42,133123,133123,8884839,1,2.50293,2.47604,2.472165,2.507935,2.51126
Ga3As3H12,61349,61349,5970947,1,2.41915,2.41426,2.40401,2.43851,2.4296100000000003
Ga41As41H72,268096,268096,18488476,1,2.47295,2.44116,2.44233,2.497585,2.51378
