matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,85.0129,88.57595,88.0684,88.4397,81.1675
2cubes_sphere,101492,101492,1647264,1,84.2163,83.4462,83.3298,85.5189,83.18260000000001
333SP,3712815,3712815,22217266,1,66.76795,58.9407,64.45295,51.86235,19.3555
3dtube,45330,45330,3213618,1,104.6135,104.392,101.597,105.7425,103.15
598a,110971,110971,1483868,1,72.07795,78.2267,78.15385,77.88745,61.9932
ACTIVSg70K,69999,69999,238627,1,24.3002,24.3099,23.796,23.3155,23.9671
AS365,3799275,3799275,22736152,1,66.26679999999999,50.26055,43.3757,23.85105,7.901265
Andrews,60000,60000,760154,1,57.4123,56.39945,55.2277,56.88464999999999,54.4055
BenElechi1,245874,245874,13150496,1,146.31900000000002,47.8471,147.218,95.45565,148.2485
Bump_2911,2911419,2911419,127729899,1,,,,15.14,15.1547
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,15.34365,15.3954
CurlCurl_0,11083,11083,113343,1,13.6336,14.11495,13.82535,13.3439,
CurlCurl_1,226451,226451,2472071,1,97.8604,97.99695,98.21105,99.2682,97.0429
CurlCurl_2,806529,806529,8921789,1,118.6215,117.708,122.5305,126.819,122.149
CurlCurl_3,1219574,1219574,13544618,1,125.6315,122.831,122.1185,68.51785000000001,125.015
CurlCurl_4,2380515,2380515,26515867,1,50.5017,53.20055,37.94475,34.6517,14.80515
Dubcova1,16129,16129,253009,1,26.92885,27.8644,,27.4425,27.35085
Dubcova2,65025,65025,1030225,1,74.14895,74.7542,74.50955,76.43475000000001,52.8941
Dubcova3,146689,146689,3636649,1,125.682,126.9335,126.8225,124.027,116.88
Emilia_923,923136,923136,41005206,1,22.0678,24.76655,20.1452,24.13475,24.9692
F1,343791,343791,26837113,1,90.47165,105.395,27.58735,20.14655,57.85275
F2,71505,71505,5294285,1,109.2385,114.6915,42.084900000000005,111.3205,106.4475
Fault_639,638802,638802,28614564,1,77.47749999999999,39.83595,61.3448,40.98235,46.2335
Flan_1565,1564794,1564794,117406044,1,,,,15.6049,15.6319
G2_circuit,150102,150102,726674,1,54.9553,54.38875,54.68555,54.8311,54.16675
G3_circuit,1585478,1585478,7660826,1,48.2351,110.893,115.356,112.8625,110.841
GAP-road,23947347,23947347,57708624,1,8.179855,8.041295,8.11992,8.183074999999999,6.724265
G_n_pin_pout,100000,100000,1002396,1,61.4929,62.7154,61.0883,53.6801,37.96895
Ga10As10H30,113081,113081,6115633,1,107.2925,107.119,107.7655,106.4965,109.876
Ga19As19H42,133123,133123,8884839,1,107.7265,111.341,111.1875,110.5775,113.8535
Ga3As3H12,61349,61349,5970947,1,104.6525,103.9455,103.733,102.146,105.4305
Ga41As41H72,268096,268096,18488476,1,116.424,116.7225,23.55215,56.348200000000006,24.10715
GaAsH6,61349,61349,3381809,1,94.79265,95.3207,93.5286,94.52605,95.6578
Ge87H76,112985,112985,7892195,1,89.59305,111.418,106.7825,111.62,113.155
Ge99H100,112985,112985,8451395,1,113.0185,112.2065,112.225,107.5155,52.9712
Geo_1438,1437960,1437960,63156690,1,15.778099999999998,15.43185,16.7765,15.86185,15.96925
H2O,67024,67024,2216736,1,99.51695,102.346,101.5715,101.327,100.2714
HTC_336_4438,226340,226340,904522,1,57.71405,56.4779,56.9035,56.17055,52.0633
HTC_336_9129,226340,226340,883422,1,57.69475,57.69475,57.7419,54.1678,56.5474
Hardesty1,938905,938905,12143314,1,149.1085,121.906,143.897,149.5505,143.8655
