matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.788425,1.76341,1.779505,1.82564,1.586735
2cubes_sphere,101492,101492,1647264,1,2.06911,2.02722,2.032945,2.11213,2.038765
333SP,3712815,3712815,22217266,1,1.09695,1.11036,1.128225,1.3659599999999998,0.9174755
3dtube,45330,45330,3213618,1,2.066515,2.065415,2.07404,2.081595,2.093325
598a,110971,110971,1483868,1,1.69995,1.701505,1.696835,1.713855,1.517825
ACTIVSg70K,69999,69999,238627,1,0.6302030000000001,0.6360425000000001,0.637387,0.620641,0.6476755000000001
AS365,3799275,3799275,22736152,1,0.9082315,1.011815,0.9647215,1.18589,0.357956
Andrews,60000,60000,760154,1,1.651125,1.669085,1.6606649999999998,1.68984,1.563805
BenElechi1,245874,245874,13150496,1,2.33286,2.3347800000000003,2.322255,2.34413,2.350245
Bump_2911,2911419,2911419,127729899,1,,,,2.315375,2.335685
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,2.37293,2.36846
CurlCurl_0,11083,11083,113343,1,2.154965,2.079125,2.01765,2.0795,
CurlCurl_1,226451,226451,2472071,1,2.208805,2.09988,2.10642,2.192835,2.152555
CurlCurl_2,806529,806529,8921789,1,2.052185,1.96252,1.914715,2.14865,2.112895
CurlCurl_3,1219574,1219574,13544618,1,2.03935,1.925315,1.8932,2.1475,2.20025
CurlCurl_4,2380515,2380515,26515867,1,1.948895,1.878875,1.863465,2.172095,2.118835
Dubcova1,16129,16129,253009,1,2.33611,2.439535,,2.36904,2.610925
Dubcova2,65025,65025,1030225,1,2.637365,2.65906,2.56919,2.731365,2.38124
Dubcova3,146689,146689,3636649,1,2.505185,2.486635,2.47834,2.4473700000000003,2.45824
Emilia_923,923136,923136,41005206,1,2.269455,2.2426250000000003,2.22161,2.360425,2.34262
F1,343791,343791,26837113,1,1.93513,1.982165,1.95557,2.047105,1.660065
F2,71505,71505,5294285,1,2.040345,2.040685,2.027,2.02679,1.97842
Fault_639,638802,638802,28614564,1,2.12188,2.164725,2.15168,2.2326,2.221665
Flan_1565,1564794,1564794,117406044,1,,,,2.0747150000000003,2.062575
G2_circuit,150102,150102,726674,1,2.01941,1.997615,2.004675,1.966115,2.06518
G3_circuit,1585478,1585478,7660826,1,1.673435,1.70356,1.65823,1.892665,1.554465
GAP-road,23947347,23947347,57708624,1,0.506653,0.5054095000000001,0.5053325,0.5518974999999999,0.3976265
G_n_pin_pout,100000,100000,1002396,1,1.396725,1.3846699999999998,1.34877,1.412685,1.38071
Ga10As10H30,113081,113081,6115633,1,1.97176,1.97634,1.954045,1.956645,2.001445
Ga19As19H42,133123,133123,8884839,1,1.94394,1.917425,1.905115,1.92341,1.95954
Ga3As3H12,61349,61349,5970947,1,1.87779,1.877515,1.87107,1.89233,1.880635
Ga41As41H72,268096,268096,18488476,1,1.91535,1.9195,1.89352,1.92561,1.96225
GaAsH6,61349,61349,3381809,1,2.01915,2.062875,1.96049,2.034865,2.0194150000000004
Ge87H76,112985,112985,7892195,1,1.94662,1.92977,1.91961,1.93712,1.951895
Ge99H100,112985,112985,8451395,1,1.933385,1.922775,1.911295,1.92069,1.95096
Geo_1438,1437960,1437960,63156690,1,2.247965,2.26874,2.259575,2.362935,2.35684
H2O,67024,67024,2216736,1,2.388565,2.36512,2.324485,2.356955,2.423295
HTC_336_4438,226340,226340,904522,1,1.917375,1.91508,1.924685,1.92107,1.951665
HTC_336_9129,226340,226340,883422,1,1.926925,1.921715,1.893165,1.90522,1.94791
Hardesty1,938905,938905,12143314,1,2.26121,2.175445,2.2129700000000003,2.358295,2.355655
Hook_1498,1498023,1498023,60917445,1,2.143155,2.170135,2.1578600000000003,2.264425,2.22994
L-9,17983,17983,71192,1,1.949115,1.940195,1.94591,1.93953,1.99888
LF10000,19998,19998,99982,1,2.13648,2.142665,2.133395,2.143815,2.14302
LFAT5000,19994,19994,79966,1,2.038635,2.04215,2.051345,2.04752,2.0307
Lin,256000,256000,1766400,1,2.065055,2.0237,2.019685,2.02556,2.070085
Long_Coup_dt0,1470152,1470152,87088992,1,2.1578150000000003,2.158755,2.138205,2.11151,2.160205
NACA0015,1039183,1039183,6229636,1,0.9514735,0.954688,0.9776645,1.160825,0.4696625
NLR,4163763,4163763,24975952,1,0.908721,0.978087,0.939045,1.1838,0.331663
OPF_10000,43887,43887,467711,1,2.398455,2.394025,2.388425,1.873405,2.365785
OPF_3754,15435,15435,158273,1,2.368435,2.36524,2.36091,1.86498,2.42293
OPF_6000,29902,29902,302418,1,2.3440450000000004,2.356255,2.378585,1.73629,2.377645
Oregon-1,11492,11492,46818,1,0.7153955,0.7362215,0.7407444999999999,1.532175,0.7188615
Oregon-2,11806,11806,65460,1,0.8959975,0.889348,0.9217865,1.582135,0.8934265
PFlow_742,742793,742793,37138461,1,2.13003,2.162935,2.11369,2.067495,2.108065
PGPgiantcompo,10680,10680,48632,1,0.7530275,0.756433,0.7577945,0.8702165,0.7621645
Pres_Poisson,14822,14822,715804,1,2.57011,2.57282,2.52968,2.566695,2.56741
Queen_4147,4147110,4147110,329499284,1,,,,2.07823,2.06552
Serena,1391349,1391349,64531701,1,2.02858,2.01961,2.02907,2.090935,
Si10H16,17077,17077,875923,1,2.09676,2.0805,,2.1171300000000004,2.092105
Si34H36,97569,97569,5156379,1,2.002985,1.988265,1.97262,2.053775,2.01141
Si41Ge41H72,185639,185639,15011265,1,1.90536,1.898695,1.87227,1.900035,1.91495
Si5H12,19896,19896,738598,1,2.26258,2.264835,2.195725,2.335055,2.16699
Si87H76,240369,240369,10661631,1,2.030145,2.0106900000000003,1.95802,2.0082,2.0522400000000003
SiO,33401,33401,1317655,1,2.2069,2.1517850000000003,2.125705,2.251845,2.185175
SiO2,155331,155331,11283503,1,1.945095,1.940395,1.437705,1.945795,1.4894699999999998
StocF-1465,1465137,1465137,21005389,1,1.81676,1.92295,1.945235,2.08038,2.052365
TEM152078,152078,152078,6459326,1,2.074195,2.053255,2.04204,2.10265,2.0583400000000003
TEM181302,181302,181302,7839010,1,2.08354,2.070685,2.05886,2.107735,2.092515
TEM27623,27623,27623,439469,1,2.05168,2.03871,2.037405,2.111225,2.016315
TSOPF_FS_b162_c1,10798,10798,608540,1,2.17892,2.1567,2.17148,2.1035500000000003,2.165255
TSOPF_FS_b162_c3,30798,30798,1801300,1,2.10279,2.1173900000000003,2.109985,2.03466,2.10414
TSOPF_FS_b162_c4,40798,40798,2398220,1,2.09635,2.07466,2.065325,2.015675,2.0761000000000003
TSOPF_FS_b300,29214,29214,4400122,1,1.863185,1.83457,1.839055,1.874085,1.888655
TSOPF_FS_b300_c1,29214,29214,4400122,1,1.87546,1.843485,1.809575,1.87208,1.882695
TSOPF_FS_b300_c2,56814,56814,8767466,1,1.861165,1.83288,1.82206,1.8604,1.859765
TSOPF_FS_b300_c3,84414,84414,13135930,1,1.85215,1.81826,1.815505,1.8565,1.860465
TSOPF_FS_b39_c19,76216,76216,1977600,1,2.19143,2.2426500000000003,2.260465,2.18668,2.188295
TSOPF_FS_b39_c30,120216,120216,3121160,1,2.16629,2.226675,2.183875,2.10996,2.160695
TSOPF_FS_b39_c7,28216,28216,730080,1,2.248305,2.35244,2.264585,2.18813,2.262435
TSOPF_FS_b9_c6,14454,14454,147972,1,2.3186600000000004,2.2939,2.29559,2.33018,2.329455
Trefethen_20000,20000,20000,554466,1,2.839255,2.82138,2.6909400000000003,2.58688,2.751345
Trefethen_20000b,19999,19999,554435,1,2.85285,2.821325,2.68329,2.609425,2.72723
a0nsdsil,80016,80016,355034,1,2.01067,1.99617,1.95744,2.0153350000000003,2.01585
a2nnsnsl,80016,80016,347222,1,1.900695,1.856135,1.900435,1.91792,1.84912
a5esindl,60008,60008,255004,1,2.01272,1.98146,1.981305,2.0101750000000003,2.01101
adaptive,6815744,6815744,27248640,1,1.482205,1.462695,1.37101,1.951635,0.7362595000000001
af_0_k101,503625,503625,17550675,1,2.33586,2.3311,2.332455,2.373825,2.37151
af_1_k101,503625,503625,17550675,1,2.33693,2.33585,2.328755,2.37692,2.377235
af_2_k101,503625,503625,17550675,1,2.3316100000000004,2.336615,2.336985,2.37558,2.38
af_3_k101,503625,503625,17550675,1,2.34019,2.331065,2.337185,2.372655,2.37216
af_4_k101,503625,503625,17550675,1,2.33804,2.330055,2.33353,2.37757,2.37269
af_5_k101,503625,503625,17550675,1,2.331475,2.33536,2.33378,2.373655,2.377075
af_shell1,504855,504855,17588875,1,2.331935,2.27949,2.30646,2.33859,2.341705
af_shell10,1508065,1508065,52672325,1,2.3462300000000003,2.3523500000000004,2.3423350000000003,2.39081,2.38588
af_shell2,504855,504855,17588875,1,2.3228150000000003,2.294615,2.335635,2.34161,2.35771
af_shell3,504855,504855,17588875,1,2.328645,2.290575,2.33578,2.36394,2.3671100000000003
af_shell4,504855,504855,17588875,1,2.307085,2.310925,2.321555,2.33359,2.330335
af_shell5,504855,504855,17588875,1,2.28325,2.328905,2.3291500000000003,2.345755,2.364735
af_shell6,504855,504855,17588875,1,2.300475,2.305655,2.32458,2.37092,2.3559900000000003
af_shell7,504855,504855,17588875,1,2.29733,2.288325,2.324975,2.3451000000000004,2.35129
af_shell8,504855,504855,17588875,1,2.323405,2.28203,2.294195,2.35608,2.33137
af_shell9,504855,504855,17588875,1,2.288045,2.31417,2.330135,2.34446,2.335165
ak2010,45292,45292,217098,1,0.7687645000000001,0.769495,0.7702545000000001,0.8892549999999999,0.7603745
al2010,252266,252266,1230482,1,0.7812115,0.7801675,0.779369,0.8059080000000001,0.7577339999999999
analytics,303813,303813,2006126,1,1.611645,1.548465,1.57597,1.894245,1.496285
apache1,80800,80800,542184,1,2.09736,2.0840750000000003,2.044725,2.15701,2.133335
apache2,715176,715176,4817870,1,1.937275,1.91555,1.92021,2.02211,2.0574700000000004
ar2010,186211,186211,904310,1,0.781283,0.7773715,0.7795385,0.7969005,0.7766335
as-22july06,22963,22963,96872,1,0.746867,0.7502709999999999,0.748165,1.39061,0.7405174999999999
as-Skitter,1696415,1696415,22190596,1,1.0223,1.041815,1.015035,0.9908245,0.84181
asia_osm,11950757,11950757,25423206,1,0.780045,0.70616,0.702233,0.9505745,0.467846
astro-ph,16706,16706,242502,1,1.58753,1.572035,1.564115,1.65429,1.546185
audikw_1,943695,943695,77651847,1,1.988135,1.998865,1.96343,2.0545150000000003,1.91261
aug2d,29008,29008,76832,1,1.73779,1.7163,1.59485,1.7161,1.76457
aug2dc,30200,30200,80000,1,1.756215,1.749765,1.768565,1.683455,1.70955
aug3d,24300,24300,69984,1,1.682305,1.6237400000000002,1.6099,1.65598,1.707385
aug3dcqp,35543,35543,128115,1,1.831555,1.85896,1.857875,1.664635,1.89647
auto,448695,448695,6629222,1,1.5397949999999998,1.6165500000000002,1.58874,1.79527,1.123665
az2010,241666,241666,1196094,1,0.794636,0.7849170000000001,0.7805025,0.8374555,0.7784385
barth5,15606,15606,61484,1,1.108785,1.084635,1.09523,1.1907549999999998,1.082045
bcsstk17,10974,10974,428650,1,2.4397,2.42003,2.37657,2.350625,2.39876
bcsstk18,11948,11948,149090,1,1.774155,1.7091500000000002,1.74141,1.76904,1.822115
bcsstk25,15439,15439,252241,1,2.132215,2.084075,2.050955,2.020915,2.18742
bcsstk29,13992,13992,619488,1,2.39105,2.443275,2.436655,2.36219,2.41536
