matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.671965,1.703735,1.75829,1.82255,1.34645
2cubes_sphere,101492,101492,1647264,1,2.0411900000000003,1.87972,1.89765,2.11729,1.929365
333SP,3712815,3712815,22217266,1,1.155015,1.183205,1.177495,1.369625,0.984655
3dtube,45330,45330,3213618,1,2.0736,2.05368,2.068925,2.043215,2.08191
598a,110971,110971,1483868,1,1.68511,1.706575,1.69938,1.70609,1.53651
ACTIVSg70K,69999,69999,238627,1,0.6214685,0.631623,0.6322395000000001,0.6107535,0.6465765
AS365,3799275,3799275,22736152,1,0.9675985,1.01416,1.0137,1.18708,0.4016215
Andrews,60000,60000,760154,1,1.646355,1.6648,1.661315,1.691835,1.44967
BenElechi1,245874,245874,13150496,1,2.35217,2.344145,2.339755,2.3516950000000003,2.367165
Bump_2911,2911419,2911419,127729899,1,,,,2.32241,2.3448
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,2.3783,2.375475
CurlCurl_0,11083,11083,113343,1,2.160725,2.0164850000000003,2.02,2.050485,
CurlCurl_1,226451,226451,2472071,1,2.21736,2.045285,2.03554,2.196165,2.157595
CurlCurl_2,806529,806529,8921789,1,1.967235,1.980075,1.87371,2.14638,2.14059
CurlCurl_3,1219574,1219574,13544618,1,2.065745,1.970405,1.901355,2.173465,2.07098
CurlCurl_4,2380515,2380515,26515867,1,2.022505,1.92737,1.90237,2.20124,2.119085
Dubcova1,16129,16129,253009,1,2.329275,2.43665,,2.360625,2.60513
Dubcova2,65025,65025,1030225,1,2.635625,2.6454250000000004,2.57048,2.72108,2.225005
Dubcova3,146689,146689,3636649,1,2.46821,2.431635,2.412915,2.439565,2.4415500000000003
Emilia_923,923136,923136,41005206,1,2.290005,2.273965,2.25385,2.370155,2.35778
F1,343791,343791,26837113,1,1.963735,2.00004,1.98256,2.056975,1.684655
F2,71505,71505,5294285,1,2.0298100000000003,2.03372,2.016495,2.040375,1.96495
Fault_639,638802,638802,28614564,1,2.137405,2.169585,2.17333,2.238635,2.22942
Flan_1565,1564794,1564794,117406044,1,,,,2.13359,2.077595
G2_circuit,150102,150102,726674,1,1.977165,1.933055,1.95431,1.97676,2.07383
G3_circuit,1585478,1585478,7660826,1,1.735665,1.722015,1.6949649999999998,1.898815,1.84885
