matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.974595,1.930155,1.93423,1.92583,1.90332
2cubes_sphere,101492,101492,1647264,1,2.318535,2.25395,2.29599,2.566905,2.27364
333SP,3712815,3712815,22217266,1,1.5443250000000002,1.5535549999999998,1.55745,1.63859,1.3565200000000002
3dtube,45330,45330,3213618,1,2.46355,2.449565,2.443985,2.43499,2.46083
598a,110971,110971,1483868,1,1.92365,1.91921,1.914785,1.90297,1.68385
ACTIVSg70K,69999,69999,238627,1,0.824631,0.870169,0.7898225000000001,0.8270649999999999,0.830597
AS365,3799275,3799275,22736152,1,1.2564799999999998,1.281675,1.274775,1.3496,0.716207
Andrews,60000,60000,760154,1,1.81238,1.823305,1.82186,1.83762,1.786235
BenElechi1,245874,245874,13150496,1,2.59031,2.604125,2.58503,2.58798,2.59329
Bump_2911,2911419,2911419,127729899,1,,,,2.54883,2.54501
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,2.53542,2.51979
CurlCurl_0,11083,11083,113343,1,3.004495,2.712685,2.687605,2.812725,
CurlCurl_1,226451,226451,2472071,1,2.7859100000000003,2.761095,2.758465,2.78432,2.966
CurlCurl_2,806529,806529,8921789,1,2.7460050000000003,2.73973,2.69529,2.7748150000000003,2.907505
CurlCurl_3,1219574,1219574,13544618,1,2.734755,2.727225,2.67236,2.76813,2.90362
CurlCurl_4,2380515,2380515,26515867,1,2.7076,2.676845,2.63987,2.765175,2.88171
Dubcova1,16129,16129,253009,1,3.2847850000000003,3.276755,,3.298835,3.31295
Dubcova2,65025,65025,1030225,1,3.27846,3.2778650000000003,3.287605,2.74592,3.24302
Dubcova3,146689,146689,3636649,1,2.91808,2.938935,2.892455,2.822735,2.910885
Emilia_923,923136,923136,41005206,1,2.55884,2.561595,2.54805,2.553795,2.560495
F1,343791,343791,26837113,1,2.26302,2.27189,2.2571,2.28412,2.21891
F2,71505,71505,5294285,1,2.31213,2.31242,2.290535,2.32451,2.27548
Fault_639,638802,638802,28614564,1,2.519495,2.53406,2.51891,2.5275600000000003,2.52587
Flan_1565,1564794,1564794,117406044,1,,,,2.390875,2.38698
G2_circuit,150102,150102,726674,1,2.840775,2.829885,2.834305,2.843415,2.967405
G3_circuit,1585478,1585478,7660826,1,2.450285,2.4812950000000003,2.448755,2.608655,2.528665
GAP-road,23947347,23947347,57708624,1,0.7373895,0.726505,0.7223805,0.72268,0.6891855
G_n_pin_pout,100000,100000,1002396,1,1.5400200000000002,1.62662,1.52422,1.598095,1.571355
Ga10As10H30,113081,113081,6115633,1,2.26083,2.26616,2.24835,2.24992,2.27432
Ga19As19H42,133123,133123,8884839,1,2.151675,2.161275,2.14275,2.14002,2.17026
Ga3As3H12,61349,61349,5970947,1,1.99541,2.004855,1.987985,1.99176,1.99821
Ga41As41H72,268096,268096,18488476,1,2.1404500000000004,2.14944,2.132855,2.123795,2.148075
GaAsH6,61349,61349,3381809,1,2.217085,2.2312450000000004,2.213015,2.227685,2.21179
Ge87H76,112985,112985,7892195,1,2.160715,2.16096,2.148255,2.131725,2.1676
Ge99H100,112985,112985,8451395,1,2.12692,2.138465,2.111875,2.09819,2.128825
Geo_1438,1437960,1437960,63156690,1,2.55383,2.5564,2.55648,2.56158,2.560035
H2O,67024,67024,2216736,1,2.77312,2.783275,2.704555,2.738825,2.79348
HTC_336_4438,226340,226340,904522,1,2.65655,2.628815,2.58889,2.644095,2.697795
HTC_336_9129,226340,226340,883422,1,2.639915,2.644015,2.61255,2.60255,2.695965
Hardesty1,938905,938905,12143314,1,2.85579,2.798515,2.825615,2.916,2.900055
Hook_1498,1498023,1498023,60917445,1,2.4394,2.451105,2.445315,2.44683,2.44871
L-9,17983,17983,71192,1,2.862735,2.81178,2.83588,2.870735,2.946195
LF10000,19998,19998,99982,1,3.23456,3.23506,3.22234,3.292815,3.220605
LFAT5000,19994,19994,79966,1,2.95037,3.028585,2.97059,3.13152,3.0268
Lin,256000,256000,1766400,1,2.87843,1.893225,2.823015,2.78327,2.854105
Long_Coup_dt0,1470152,1470152,87088992,1,2.470615,2.472395,2.446635,2.47379,2.477525
NACA0015,1039183,1039183,6229636,1,1.29271,1.3005,1.300115,1.357145,1.157615
NLR,4163763,4163763,24975952,1,1.27006,1.295675,1.3036249999999998,1.36823,0.6882535000000001
OPF_10000,43887,43887,467711,1,3.07505,3.139035,3.15064,2.34497,3.065865
OPF_3754,15435,15435,158273,1,3.2580400000000003,3.251895,3.23761,2.40289,3.283815
OPF_6000,29902,29902,302418,1,3.15004,3.1437850000000003,3.22065,2.193585,3.13225
Oregon-1,11492,11492,46818,1,1.02841,1.023645,1.00534,2.10947,0.9828675
Oregon-2,11806,11806,65460,1,1.21797,1.17181,1.239825,2.080775,1.160385
PFlow_742,742793,742793,37138461,1,2.43407,2.433455,2.4256450000000003,2.432115,2.43589
PGPgiantcompo,10680,10680,48632,1,1.00702,1.00176,1.01572,1.2588400000000002,1.007195
Pres_Poisson,14822,14822,715804,1,2.8221,2.8225300000000004,2.8231,2.846875,2.82744
Queen_4147,4147110,4147110,329499284,1,,,,2.381975,2.38374
Serena,1391349,1391349,64531701,1,2.393845,2.398965,2.406675,2.4048350000000003,
Si10H16,17077,17077,875923,1,2.412335,2.417805,,2.36672,2.4218200000000003
Si34H36,97569,97569,5156379,1,2.30647,2.218945,2.26141,2.27933,2.29208
Si41Ge41H72,185639,185639,15011265,1,2.075275,2.077635,2.06558,2.05555,2.08925
Si5H12,19896,19896,738598,1,2.827815,2.69206,2.77363,2.7997300000000003,2.82251
Si87H76,240369,240369,10661631,1,2.43877,2.45614,2.427265,2.40574,2.43521
SiO,33401,33401,1317655,1,2.5283550000000004,2.62836,2.6415800000000003,2.609305,2.6247100000000003
SiO2,155331,155331,11283503,1,2.082495,2.09389,2.0793,2.0825,2.090435
StocF-1465,1465137,1465137,21005389,1,2.398855,2.4512850000000004,2.462575,2.44006,2.44473
TEM152078,152078,152078,6459326,1,2.56558,2.568985,2.57239,2.575095,2.57585
TEM181302,181302,181302,7839010,1,2.5751850000000003,2.578875,2.573285,2.567195,2.575975
TEM27623,27623,27623,439469,1,2.288775,2.3292200000000003,2.318645,2.37496,2.33718
TSOPF_FS_b162_c1,10798,10798,608540,1,2.35625,2.33847,2.32694,2.3573,2.362505
TSOPF_FS_b162_c3,30798,30798,1801300,1,2.23718,2.26807,2.2772550000000003,2.29735,2.24805
TSOPF_FS_b162_c4,40798,40798,2398220,1,2.2449950000000003,2.227435,2.2008400000000004,2.2185300000000003,2.2128
TSOPF_FS_b300,29214,29214,4400122,1,1.90622,1.90519,1.91534,1.903435,1.917465
TSOPF_FS_b300_c1,29214,29214,4400122,1,1.915845,1.906875,1.919135,1.909375,1.914865
TSOPF_FS_b300_c2,56814,56814,8767466,1,1.908555,1.902745,1.90985,1.90416,1.910075
TSOPF_FS_b300_c3,84414,84414,13135930,1,1.903595,1.89622,1.89843,1.899345,1.904685
TSOPF_FS_b39_c19,76216,76216,1977600,1,2.572375,2.528875,2.51771,2.52535,2.55394
TSOPF_FS_b39_c30,120216,120216,3121160,1,2.47148,2.48114,2.45709,2.48054,2.511485
TSOPF_FS_b39_c7,28216,28216,730080,1,2.66264,2.66351,2.654325,2.68048,2.67143
TSOPF_FS_b9_c6,14454,14454,147972,1,2.9515,2.91868,2.900685,2.960445,2.95837
Trefethen_20000,20000,20000,554466,1,3.236445,3.2267400000000004,3.19451,3.14611,3.301455
Trefethen_20000b,19999,19999,554435,1,3.2408200000000003,3.25694,3.195275,3.169045,3.28496
a0nsdsil,80016,80016,355034,1,2.79258,2.750925,2.633045,2.7943,2.79601
a2nnsnsl,80016,80016,347222,1,2.2429050000000004,2.51388,2.554175,2.621045,2.52601
a5esindl,60008,60008,255004,1,2.88815,2.77105,2.81519,2.809855,2.79618
adaptive,6815744,6815744,27248640,1,2.245955,2.162765,2.18176,2.63533,1.49917
af_0_k101,503625,503625,17550675,1,2.8515050000000004,2.855935,2.853155,2.863925,2.8576
af_1_k101,503625,503625,17550675,1,2.86452,2.85929,2.845085,2.861105,2.82886
af_2_k101,503625,503625,17550675,1,2.857755,2.863755,2.854195,2.867815,2.86595
af_3_k101,503625,503625,17550675,1,2.87053,2.864855,2.8598350000000003,2.882675,2.862105
af_4_k101,503625,503625,17550675,1,2.8585700000000003,2.859435,2.8459,2.86923,2.867305
af_5_k101,503625,503625,17550675,1,2.86448,2.84871,2.8427,2.86116,2.84918
af_shell1,504855,504855,17588875,1,2.84581,2.85403,2.8492,2.86712,2.839
af_shell10,1508065,1508065,52672325,1,2.83591,2.82787,2.825635,2.84944,2.8617
af_shell2,504855,504855,17588875,1,2.857645,2.85421,2.85058,2.865665,2.870805
af_shell3,504855,504855,17588875,1,2.8541,2.85018,2.861265,2.86769,2.856685
af_shell4,504855,504855,17588875,1,2.854375,2.856145,2.852795,2.858365,2.858035
af_shell5,504855,504855,17588875,1,2.85922,2.846355,2.848745,2.8649250000000004,2.866705
af_shell6,504855,504855,17588875,1,2.8433650000000004,2.84681,2.84514,2.8796850000000003,2.867285
af_shell7,504855,504855,17588875,1,2.85269,2.83759,2.84564,2.8728,2.850165
af_shell8,504855,504855,17588875,1,2.851305,2.86021,2.854415,2.8676,2.864025
af_shell9,504855,504855,17588875,1,2.86364,2.85223,2.85298,2.864375,2.86766
ak2010,45292,45292,217098,1,0.9809805,0.95044,0.95512,1.18784,0.9521535
al2010,252266,252266,1230482,1,0.877555,0.9061235,0.923511,1.02792,0.917132
analytics,303813,303813,2006126,1,1.805305,1.86699,1.826645,2.266725,1.79184
apache1,80800,80800,542184,1,2.956235,2.93204,2.527505,3.09568,3.045595
apache2,715176,715176,4817870,1,2.68725,2.709035,2.674125,2.766405,2.797485
ar2010,186211,186211,904310,1,0.9402065,0.954393,0.9653665,1.02876,0.951849
as-22july06,22963,22963,96872,1,0.979898,1.01321,1.0066,1.78528,0.964425
as-Skitter,1696415,1696415,22190596,1,1.3786,1.472985,1.47427,1.59343,1.4209649999999998
asia_osm,11950757,11950757,25423206,1,1.172315,1.144745,1.1415,1.290635,0.8836635
astro-ph,16706,16706,242502,1,1.920845,1.953945,1.91862,2.180495,1.88865
audikw_1,943695,943695,77651847,1,2.246375,2.24146,2.23569,2.25556,2.234415
aug2d,29008,29008,76832,1,2.49485,2.47486,2.5223250000000004,2.516775,2.64026
aug2dc,30200,30200,80000,1,2.584585,2.53127,2.5633,2.487865,2.670025
aug3d,24300,24300,69984,1,2.455215,2.36552,2.407425,2.529375,2.67268
aug3dcqp,35543,35543,128115,1,2.71431,2.6616600000000004,2.66351,2.33077,2.87136
auto,448695,448695,6629222,1,1.884355,1.88308,1.88678,1.871655,1.622575
az2010,241666,241666,1196094,1,0.9604705,0.9340165,0.966197,1.100165,0.970166
barth5,15606,15606,61484,1,1.5318550000000002,1.60566,1.550895,1.6070099999999998,1.64057
