matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.94319,1.938885,1.93615,1.93695,1.91201
2cubes_sphere,101492,101492,1647264,1,2.3112950000000003,2.278765,2.2946850000000003,2.409215,2.284005
333SP,3712815,3712815,22217266,1,1.575485,1.57004,1.55645,1.636595,1.363865
3dtube,45330,45330,3213618,1,2.4763200000000003,2.47125,2.44768,2.439725,2.48152
598a,110971,110971,1483868,1,1.935195,1.917645,1.930515,1.914555,1.858295
ACTIVSg70K,69999,69999,238627,1,0.7781005000000001,0.781604,0.7850705,0.755665,0.7999285
AS365,3799275,3799275,22736152,1,1.2797299999999998,1.28886,1.2839,1.3432650000000002,0.7058605
Andrews,60000,60000,760154,1,1.7965,1.81733,1.8248,1.861225,1.81257
BenElechi1,245874,245874,13150496,1,2.590445,2.59402,2.58284,2.591405,2.60148
Bump_2911,2911419,2911419,127729899,1,,,,2.53,2.549895
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,2.531995,2.50542
CurlCurl_0,11083,11083,113343,1,3.025425,2.72613,2.69777,2.795465,
CurlCurl_1,226451,226451,2472071,1,2.865105,2.8281150000000004,2.8089250000000003,2.81428,3.0195100000000004
CurlCurl_2,806529,806529,8921789,1,2.779665,2.790595,2.74146,2.790175,2.91567
CurlCurl_3,1219574,1219574,13544618,1,2.786795,2.77715,2.73049,2.7858,2.91052
CurlCurl_4,2380515,2380515,26515867,1,2.775535,2.751435,2.718045,2.77051,2.893055
Dubcova1,16129,16129,253009,1,3.29745,3.28391,,3.29293,3.328505
Dubcova2,65025,65025,1030225,1,3.293445,3.302,3.29959,3.257145,3.256205
Dubcova3,146689,146689,3636649,1,2.960125,2.96027,2.9327300000000003,2.83458,2.93987
Emilia_923,923136,923136,41005206,1,2.5602,2.5689,2.56729,2.534115,2.56529
F1,343791,343791,26837113,1,2.25641,2.28245,2.2733100000000004,2.298565,2.229075
F2,71505,71505,5294285,1,2.3058,2.32604,2.30906,2.332365,2.29467
Fault_639,638802,638802,28614564,1,2.5273000000000003,2.515515,2.526335,2.533785,2.544415
Flan_1565,1564794,1564794,117406044,1,,,,2.389105,2.391685
G2_circuit,150102,150102,726674,1,2.90163,2.884605,2.88088,2.852035,3.03881
G3_circuit,1585478,1585478,7660826,1,2.5962,2.59757,2.582245,2.5965,2.578485
GAP-road,23947347,23947347,57708624,1,0.7336849999999999,0.7268505,0.7213135,0.724571,0.6862795
G_n_pin_pout,100000,100000,1002396,1,1.542315,1.52881,1.53523,1.685765,1.55025
Ga10As10H30,113081,113081,6115633,1,2.2723,2.27133,2.255025,2.251905,2.276215
Ga19As19H42,133123,133123,8884839,1,2.164955,2.15661,2.14392,2.1291200000000003,2.1765350000000003
Ga3As3H12,61349,61349,5970947,1,1.99462,2.00694,1.977525,1.997595,1.99747
Ga41As41H72,268096,268096,18488476,1,2.143765,2.1625050000000003,2.137645,2.12547,2.16928
GaAsH6,61349,61349,3381809,1,2.2405850000000003,2.239605,2.21935,2.227435,2.23933
Ge87H76,112985,112985,7892195,1,2.169495,2.157635,2.147085,2.1314900000000003,2.173285
Ge99H100,112985,112985,8451395,1,2.13087,2.136405,2.12596,2.109115,2.144005
Geo_1438,1437960,1437960,63156690,1,2.552665,2.564635,2.566785,2.564025,2.560305
H2O,67024,67024,2216736,1,2.80007,2.8012,2.732275,2.74,2.78131
HTC_336_4438,226340,226340,904522,1,2.654605,2.64209,2.617385,2.53602,2.697625
HTC_336_9129,226340,226340,883422,1,2.642205,2.6349,2.598895,2.61974,2.67428
Hardesty1,938905,938905,12143314,1,2.932805,2.92657,2.920565,2.961055,2.9583250000000003
Hook_1498,1498023,1498023,60917445,1,2.444845,2.4394600000000004,2.448155,2.450275,2.45251
L-9,17983,17983,71192,1,2.875315,2.810445,2.84489,2.823125,2.978775
LF10000,19998,19998,99982,1,3.23096,3.237965,3.261765,3.23435,3.24232
LFAT5000,19994,19994,79966,1,2.970675,3.006495,2.96821,2.98024,3.165505
Lin,256000,256000,1766400,1,2.86262,2.818715,2.76204,2.757565,2.94237
Long_Coup_dt0,1470152,1470152,87088992,1,2.468695,2.48104,2.46668,2.463505,2.462085
NACA0015,1039183,1039183,6229636,1,1.32557,1.348955,1.3337,1.34665,1.16705
