matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.29648,1.24751,1.37017,1.2656999999999998,1.247825
2cubes_sphere,101492,101492,1647264,1,1.6714600000000002,1.635155,1.56557,1.727815,1.644705
333SP,3712815,3712815,22217266,1,0.370351,0.337579,0.457422,0.369074,0.33716
3dtube,45330,45330,3213618,1,0.996695,0.996006,1.0214,1.01047,1.012575
598a,110971,110971,1483868,1,1.460305,1.292945,1.31073,1.4522050000000002,1.39939
ACTIVSg70K,69999,69999,238627,1,0.556287,0.5614615000000001,0.5612135,0.5629365,0.5684965
AS365,3799275,3799275,22736152,1,0.3551295,0.369984,0.361726,0.3701105,0.309261
Andrews,60000,60000,760154,1,1.408925,1.42185,1.39616,1.471765,1.406085
BenElechi1,245874,245874,13150496,1,0.4089804999999999,0.402377,0.4298885,0.3916415,0.442064
Bump_2911,2911419,2911419,127729899,1,,,,0.5710664999999999,0.477554
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,0.5497045,0.45324
CurlCurl_0,11083,11083,113343,1,2.095285,1.488625,1.904465,1.84034,
CurlCurl_1,226451,226451,2472071,1,1.239395,1.14982,0.9815615,0.9937875,1.28031
CurlCurl_2,806529,806529,8921789,1,0.4458905,0.4536489999999999,0.44171,0.404918,0.4402215
CurlCurl_3,1219574,1219574,13544618,1,0.4102305,0.405577,0.4468875,0.4852345,0.3971445
CurlCurl_4,2380515,2380515,26515867,1,0.36999,0.384803,0.3769885,0.3851835,0.3766735
Dubcova1,16129,16129,253009,1,2.108625,2.050015,,2.00431,2.10251
Dubcova2,65025,65025,1030225,1,2.151685,2.083555,2.14096,2.157595,2.0479700000000003
Dubcova3,146689,146689,3636649,1,0.884001,0.8735335,0.82952,0.7824965,0.8626864999999999
Emilia_923,923136,923136,41005206,1,0.387548,0.38826,0.3826795,0.4214704999999999,0.3839464999999999
F1,343791,343791,26837113,1,0.397929,0.3913895,0.389074,0.391527,0.3879025
F2,71505,71505,5294285,1,0.6271964999999999,0.5682185,0.6062995,0.607262,0.617875
Fault_639,638802,638802,28614564,1,0.391493,0.39209,0.3982295,0.3583125,0.3870945
Flan_1565,1564794,1564794,117406044,1,,,,0.381934,0.4575464999999999
G2_circuit,150102,150102,726674,1,1.8688,1.77448,1.709235,1.822625,1.80964
G3_circuit,1585478,1585478,7660826,1,0.372925,0.4080065,0.3872045,0.4058015,0.420844
GAP-road,23947347,23947347,57708624,1,0.255951,0.2455554999999999,0.2506009999999999,0.263656,0.223706
G_n_pin_pout,100000,100000,1002396,1,1.197645,1.20799,1.214245,1.2501449999999998,1.195235
Ga10As10H30,113081,113081,6115633,1,0.5198339999999999,0.566666,0.5468625,0.556829,0.5518695
Ga19As19H42,133123,133123,8884839,1,0.4736865,0.47877,0.535678,0.4669945,0.463164
Ga3As3H12,61349,61349,5970947,1,0.571731,0.5782795000000001,0.5804905,0.5895269999999999,0.566329
Ga41As41H72,268096,268096,18488476,1,0.4072725,0.4089845,0.401888,0.3935269999999999,0.4324605
GaAsH6,61349,61349,3381809,1,0.9496465,0.9432015,0.942158,0.953256,0.9543705
Ge87H76,112985,112985,7892195,1,0.4801585,0.5040355,0.496564,0.495065,0.4999105
Ge99H100,112985,112985,8451395,1,0.4778355,0.4137955,0.4920225,0.4790835,0.4764215
Geo_1438,1437960,1437960,63156690,1,0.2744955,0.2787389999999999,0.2739795,0.324418,0.2747085
H2O,67024,67024,2216736,1,1.0933000000000002,1.48478,1.150505,1.455775,1.5545
HTC_336_4438,226340,226340,904522,1,1.572825,1.5767699999999998,1.55553,1.403295,1.49341
HTC_336_9129,226340,226340,883422,1,1.588295,1.54338,1.410285,1.548965,1.52834
Hardesty1,938905,938905,12143314,1,0.4150175,0.4300925,0.382442,0.4127815,0.4232205
Hook_1498,1498023,1498023,60917445,1,0.373311,0.295479,0.3145225,0.3120214999999999,0.3814235
L-9,17983,17983,71192,1,1.80618,1.68461,1.578745,1.8076,1.62946
LF10000,19998,19998,99982,1,2.057805,2.112245,2.111875,2.107985,1.4961
LFAT5000,19994,19994,79966,1,1.877955,1.89038,1.639705,1.867475,1.60283
Lin,256000,256000,1766400,1,1.66675,1.64042,1.489405,1.642625,1.68954
Long_Coup_dt0,1470152,1470152,87088992,1,0.377891,0.3024595,0.339037,0.297041,0.378846
NACA0015,1039183,1039183,6229636,1,0.420953,0.4153605,0.3777175,0.4245839999999999,0.3776575
NLR,4163763,4163763,24975952,1,0.3635825,0.434911,0.3701284999999999,0.4551675,0.30612
OPF_10000,43887,43887,467711,1,2.063285,2.08211,2.02145,1.53821,2.069185
OPF_3754,15435,15435,158273,1,2.06621,2.051435,2.0379,1.297255,2.02331
OPF_6000,29902,29902,302418,1,2.075245,2.05612,1.968175,1.4287649999999998,2.065385
Oregon-1,11492,11492,46818,1,0.625517,0.637729,0.6320144999999999,1.082415,0.6191825
Oregon-2,11806,11806,65460,1,0.7604465,0.764898,0.770356,1.171045,0.752788
PFlow_742,742793,742793,37138461,1,0.4986985,0.4973345,0.379783,0.4220804999999999,0.503269
PGPgiantcompo,10680,10680,48632,1,0.6794115000000001,0.678771,0.6787235,0.7474895,0.6808719999999999
Pres_Poisson,14822,14822,715804,1,1.96044,1.98423,1.948715,1.982795,1.94226
Queen_4147,4147110,4147110,329499284,1,,,,0.310636,0.3739719999999999
Serena,1391349,1391349,64531701,1,0.327962,0.318867,0.358666,0.3292155,
Si10H16,17077,17077,875923,1,1.693935,1.68862,,1.68201,1.69458
Si34H36,97569,97569,5156379,1,0.6304624999999999,0.634017,0.639402,0.630773,0.6191465
Si41Ge41H72,185639,185639,15011265,1,0.4272275,0.4320755,0.402823,0.4385345,0.420253
Si5H12,19896,19896,738598,1,1.869495,1.867995,1.82152,1.71142,1.854865
Si87H76,240369,240369,10661631,1,0.4367554999999999,0.450105,0.438247,0.4516015,0.44123
SiO,33401,33401,1317655,1,1.7784300000000002,1.810455,1.762075,1.7274,1.775295
