matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.945,1.917115,1.924225,1.92836,1.919005
2cubes_sphere,101492,101492,1647264,1,2.297195,2.281295,2.300235,2.41949,2.27328
333SP,3712815,3712815,22217266,1,1.568875,1.561735,1.570935,1.63486,1.3151199999999998
3dtube,45330,45330,3213618,1,2.43224,2.44163,2.42691,2.44318,2.463155
598a,110971,110971,1483868,1,1.92373,1.91093,1.94522,1.88409,1.83402
ACTIVSg70K,69999,69999,238627,1,0.7768735,0.83795,0.8484265,0.7501599999999999,0.8090925
AS365,3799275,3799275,22736152,1,1.282485,1.283015,1.2686799999999998,1.33796,0.7065755
Andrews,60000,60000,760154,1,1.819055,1.803995,1.794925,1.82982,1.770575
BenElechi1,245874,245874,13150496,1,2.59141,2.599075,2.58008,2.58138,2.577125
Bump_2911,2911419,2911419,127729899,1,,,,2.499565,2.52389
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,2.539925,2.525375
CurlCurl_0,11083,11083,113343,1,2.937675,2.67951,2.6645700000000003,2.77248,
CurlCurl_1,226451,226451,2472071,1,2.83321,2.797365,2.73205,2.79104,2.96428
CurlCurl_2,806529,806529,8921789,1,2.801515,2.78627,2.76193,2.76699,2.879935
CurlCurl_3,1219574,1219574,13544618,1,2.80189,2.792275,2.756005,2.772825,2.90278
CurlCurl_4,2380515,2380515,26515867,1,2.77529,2.76458,2.713615,2.762155,2.855905
Dubcova1,16129,16129,253009,1,3.25136,3.241765,,3.2734500000000004,3.267535
Dubcova2,65025,65025,1030225,1,3.21931,3.25159,3.2182,3.2197050000000003,3.162995
Dubcova3,146689,146689,3636649,1,2.91034,2.89601,2.896775,2.800605,2.886335
Emilia_923,923136,923136,41005206,1,2.570945,2.5719000000000003,2.5705,2.54168,2.57068
F1,343791,343791,26837113,1,2.274095,2.28032,2.2644,2.287615,2.22342
F2,71505,71505,5294285,1,2.30494,2.27465,2.2783800000000003,2.31061,2.28077
Fault_639,638802,638802,28614564,1,2.53301,2.53772,2.52613,2.534145,2.52236
Flan_1565,1564794,1564794,117406044,1,,,,2.391595,2.3907350000000003
G2_circuit,150102,150102,726674,1,2.82272,2.76633,2.777745,2.822055,2.871845
G3_circuit,1585478,1585478,7660826,1,2.52125,2.568055,2.55218,2.60248,2.570255
GAP-road,23947347,23947347,57708624,1,0.737429,0.7265105000000001,0.724058,0.7218055,0.6899985
G_n_pin_pout,100000,100000,1002396,1,1.53899,1.53543,1.52606,1.589205,1.5334
Ga10As10H30,113081,113081,6115633,1,2.2537700000000003,2.25899,2.24055,2.2373700000000003,2.26096
Ga19As19H42,133123,133123,8884839,1,2.14625,2.154205,2.138245,2.134705,2.148275
