matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
144,144649,144649,2148786,1,1.27855,1.22527,1.39274,1.26513,1.23439
2cubes_sphere,101492,101492,1647264,1,1.693885,1.63371,1.55641,1.71128,1.62004
333SP,3712815,3712815,22217266,1,0.3648705,0.3365095,0.4467095,0.367031,0.3379005
3dtube,45330,45330,3213618,1,0.992935,1.00174,1.009505,1.007285,1.031615
598a,110971,110971,1483868,1,1.47874,1.275495,1.32155,1.447395,1.418725
ACTIVSg70K,69999,69999,238627,1,0.5577325,0.562031,0.56293,0.5635025,0.5675140000000001
AS365,3799275,3799275,22736152,1,0.349318,0.3626479999999999,0.3577415,0.3646479999999999,0.308465
Andrews,60000,60000,760154,1,1.425735,1.4172699999999998,1.40685,1.47043,1.404365
BenElechi1,245874,245874,13150496,1,0.403189,0.4041195,0.431743,0.388519,0.4444045
Bump_2911,2911419,2911419,127729899,1,,,,0.5708915,0.4776135
Cube_Coup_dt0,2164760,2164760,127206144,1,,,,0.5495045000000001,0.453359
CurlCurl_0,11083,11083,113343,1,2.099615,1.49468,1.92277,1.863255,
CurlCurl_1,226451,226451,2472071,1,1.1903549999999998,1.207735,0.9460245,0.9856235,1.234255
CurlCurl_2,806529,806529,8921789,1,0.4327225,0.446045,0.4313035,0.392554,0.433767
CurlCurl_3,1219574,1219574,13544618,1,0.4071295,0.4017325,0.443875,0.4760324999999999,0.393376
CurlCurl_4,2380515,2380515,26515867,1,0.368587,0.3837505,0.3766835,0.3828344999999999,0.3752845
Dubcova1,16129,16129,253009,1,2.125575,2.070015,,2.010965,2.105925
Dubcova2,65025,65025,1030225,1,2.148375,2.12391,2.113795,2.16655,2.08138
Dubcova3,146689,146689,3636649,1,0.8730825,0.887438,0.8358555000000001,0.7942845000000001,0.8634310000000001
Emilia_923,923136,923136,41005206,1,0.3871765,0.3873995,0.3831645,0.4193544999999999,0.3822255
F1,343791,343791,26837113,1,0.396803,0.3918709999999999,0.3879895,0.3890795,0.386637
F2,71505,71505,5294285,1,0.6247860000000001,0.5804715,0.6139515,0.617522,0.6087805
Fault_639,638802,638802,28614564,1,0.389081,0.3905705,0.39674,0.357897,0.3848265
Flan_1565,1564794,1564794,117406044,1,,,,0.382764,0.4583575
G2_circuit,150102,150102,726674,1,1.87594,1.764,1.730025,1.7848350000000002,1.870175
G3_circuit,1585478,1585478,7660826,1,0.3678875,0.400153,0.380042,0.397188,0.41637
GAP-road,23947347,23947347,57708624,1,0.2569504999999999,0.2453345,0.250427,0.2637955,0.226632
G_n_pin_pout,100000,100000,1002396,1,1.19886,1.20818,1.23155,1.285345,1.23272
Ga10As10H30,113081,113081,6115633,1,0.5171015,0.5619445000000001,0.5461855,0.526959,0.551477
Ga19As19H42,133123,133123,8884839,1,0.47147,0.4780715,0.5408675000000001,0.467814,0.461281
Ga3As3H12,61349,61349,5970947,1,0.569288,0.578871,0.577672,0.5769335,0.5618475
Ga41As41H72,268096,268096,18488476,1,0.406603,0.4074295,0.400801,0.389345,0.430786
GaAsH6,61349,61349,3381809,1,0.9661725,0.9528405,0.9277035,0.947016,0.953054
Ge87H76,112985,112985,7892195,1,0.4753425,0.496508,0.490942,0.4923425,0.4974085
Ge99H100,112985,112985,8451395,1,0.4748575,0.4131019999999999,0.488605,0.479356,0.472749
Geo_1438,1437960,1437960,63156690,1,0.275934,0.2793934999999999,0.2745975,0.324762,0.2754115
H2O,67024,67024,2216736,1,1.08157,1.45002,1.08171,1.47002,1.597955
HTC_336_4438,226340,226340,904522,1,1.540665,1.575725,1.559445,1.442495,1.481605
HTC_336_9129,226340,226340,883422,1,1.576655,1.529075,1.412395,1.57913,1.5362900000000002
Hardesty1,938905,938905,12143314,1,0.408015,0.4224835,0.382642,0.4105585,0.4204735
Hook_1498,1498023,1498023,60917445,1,0.3744665,0.2957805,0.3153585,0.312314,0.3817195
L-9,17983,17983,71192,1,1.788165,1.733315,1.781425,1.647165,1.88436
LF10000,19998,19998,99982,1,2.08047,2.098805,2.07818,2.102445,1.58661
LFAT5000,19994,19994,79966,1,1.775515,1.8955,1.55114,1.843455,1.63219
Lin,256000,256000,1766400,1,1.683415,1.59312,1.525375,1.61184,1.673625
Long_Coup_dt0,1470152,1470152,87088992,1,0.3787635,0.3033525,0.3398875,0.2976315,0.378985
NACA0015,1039183,1039183,6229636,1,0.4086535,0.4081135,0.367939,0.4103935,0.376292
NLR,4163763,4163763,24975952,1,0.357075,0.4277825,0.3642765,0.443061,0.309417
OPF_10000,43887,43887,467711,1,2.04038,2.122895,2.063905,1.56406,2.11393
OPF_3754,15435,15435,158273,1,2.01659,2.08319,2.068465,1.30741,2.0496
OPF_6000,29902,29902,302418,1,2.07322,2.07965,1.98137,1.435575,2.103175
Oregon-1,11492,11492,46818,1,0.633292,0.6394085,0.6396885,1.11374,0.621609
Oregon-2,11806,11806,65460,1,0.7652565,0.767424,0.7717885,1.178555,0.756208
PFlow_742,742793,742793,37138461,1,0.5006035,0.4986505,0.3789705,0.4210845,0.5042935
PGPgiantcompo,10680,10680,48632,1,0.6814165,0.678902,0.6808435,0.7538385000000001,0.6849775
Pres_Poisson,14822,14822,715804,1,1.964295,1.98564,1.95562,1.98434,1.940225
Queen_4147,4147110,4147110,329499284,1,,,,0.310618,0.3739949999999999
Serena,1391349,1391349,64531701,1,0.3284545,0.319697,0.35926,0.329657,
Si10H16,17077,17077,875923,1,1.69339,1.69145,,1.6829649999999998,1.696675
Si34H36,97569,97569,5156379,1,0.632771,0.6173365,0.630565,0.61663,0.6160845
Si41Ge41H72,185639,185639,15011265,1,0.4279779999999999,0.43116,0.403868,0.442613,0.4182105
Si5H12,19896,19896,738598,1,1.87729,1.87222,1.82846,1.74844,1.859585
Si87H76,240369,240369,10661631,1,0.4329635,0.4483979999999999,0.433357,0.446711,0.4388855
SiO,33401,33401,1317655,1,1.785335,1.815435,1.75853,1.75161,1.76396
SiO2,155331,155331,11283503,1,0.4474175,0.435742,0.4392125,0.4420955,0.4239425
StocF-1465,1465137,1465137,21005389,1,0.387687,0.380911,0.3628085,0.3733729999999999,0.378891
TEM152078,152078,152078,6459326,1,0.532494,0.3983649999999999,0.4898154999999999,0.554682,0.520876
TEM181302,181302,181302,7839010,1,0.4926574999999999,0.489452,0.4655065,0.4489005,0.5070485
TEM27623,27623,27623,439469,1,1.693985,1.776,1.70385,1.7772,1.69377
TSOPF_FS_b162_c1,10798,10798,608540,1,1.634125,1.61918,1.6169250000000002,1.609935,1.620235
TSOPF_FS_b162_c3,30798,30798,1801300,1,1.55714,1.221865,1.50268,1.54861,1.54733
TSOPF_FS_b162_c4,40798,40798,2398220,1,1.32869,1.045345,1.283465,1.205755,1.244145
TSOPF_FS_b300,29214,29214,4400122,1,0.702874,0.7340435000000001,0.7295175,0.730062,0.7479229999999999
TSOPF_FS_b300_c1,29214,29214,4400122,1,0.718734,0.738496,0.7127895,0.7371274999999999,0.7297549999999999
TSOPF_FS_b300_c2,56814,56814,8767466,1,0.476417,0.487321,0.4624175,0.4844255,0.478161
TSOPF_FS_b300_c3,84414,84414,13135930,1,0.427901,0.5149475,0.452458,0.476498,0.4790535
TSOPF_FS_b39_c19,76216,76216,1977600,1,1.32652,1.498255,1.51648,1.425595,1.562075
TSOPF_FS_b39_c30,120216,120216,3121160,1,1.048005,0.8971795,1.008385,1.0258850000000002,1.028605
TSOPF_FS_b39_c7,28216,28216,730080,1,1.805415,1.838055,1.792955,1.81574,1.79168
TSOPF_FS_b9_c6,14454,14454,147972,1,1.381495,1.944495,1.93196,1.963945,1.96741
Trefethen_20000,20000,20000,554466,1,1.97246,1.99628,1.949875,1.919475,2.000835
Trefethen_20000b,19999,19999,554435,1,2.00292,1.986565,1.96344,1.93074,1.983395
a0nsdsil,80016,80016,355034,1,1.804675,1.747275,1.722945,1.715015,1.703195
a2nnsnsl,80016,80016,347222,1,1.713685,1.6035,1.61205,1.63021,1.521455
a5esindl,60008,60008,255004,1,1.7887300000000002,1.66492,1.38617,1.44754,1.733295
adaptive,6815744,6815744,27248640,1,0.347434,0.309311,0.3115775,0.326092,0.317589
af_0_k101,503625,503625,17550675,1,0.4005165,0.5426065,0.5192410000000001,0.399019,0.5057695
af_1_k101,503625,503625,17550675,1,0.4494975,0.409666,0.436377,0.400126,0.4101665
af_2_k101,503625,503625,17550675,1,0.421509,0.441025,0.512694,0.4033715,0.4324745
af_3_k101,503625,503625,17550675,1,0.401332,0.391013,0.4085835,0.4798245,0.402356
af_4_k101,503625,503625,17550675,1,0.402148,0.4021055,0.4005065,0.4916665,0.4049615
af_5_k101,503625,503625,17550675,1,0.4544515,0.5225055000000001,0.47358,0.4135305,0.4749045
af_shell1,504855,504855,17588875,1,0.4052249999999999,0.4854509999999999,0.5266695,0.482352,0.410746
af_shell10,1508065,1508065,52672325,1,0.379958,0.372787,0.3909505,0.4204544999999999,0.3821635
af_shell2,504855,504855,17588875,1,0.4046714999999999,0.403763,0.4003845,0.4065474999999999,0.407489
af_shell3,504855,504855,17588875,1,0.4267904999999999,0.4826155,0.422044,0.4033814999999999,0.397356
af_shell4,504855,504855,17588875,1,0.3973105,0.4013044999999999,0.4065729999999999,0.534532,0.4088365
af_shell5,504855,504855,17588875,1,0.401317,0.4068834999999999,0.4006505,0.489519,0.3928795
af_shell6,504855,504855,17588875,1,0.4098265,0.3934465,0.5131330000000001,0.412015,0.396348
af_shell7,504855,504855,17588875,1,0.4085395,0.4126594999999999,0.4769315,0.3446599999999999,0.4078345
af_shell8,504855,504855,17588875,1,0.4486375,0.4029295,0.449784,0.504273,0.445979
af_shell9,504855,504855,17588875,1,0.413023,0.4087714999999999,0.399181,0.4419659999999999,0.4652705
ak2010,45292,45292,217098,1,0.6753225,0.6722360000000001,0.67627,0.7853005,0.674498
al2010,252266,252266,1230482,1,0.6886265,0.696395,0.694097,0.721635,0.691378
analytics,303813,303813,2006126,1,1.130145,0.6142190000000001,1.123555,1.26664,1.103675
apache1,80800,80800,542184,1,1.93679,1.94335,1.890045,1.750055,2.0798300000000003
apache2,715176,715176,4817870,1,0.5122614999999999,0.4999455,0.5154135,0.5010075,0.5211975
ar2010,186211,186211,904310,1,0.692411,0.696978,0.690717,0.7193425,0.6949265
as-22july06,22963,22963,96872,1,0.6554785,0.6673905,0.667529,1.10205,0.6512175
as-Skitter,1696415,1696415,22190596,1,0.39465,0.3918115,0.364622,0.3796395,0.3561935
asia_osm,11950757,11950757,25423206,1,0.2985775,0.2927714999999999,0.2856735,0.300691,0.2812949999999999
astro-ph,16706,16706,242502,1,1.315185,1.29741,1.2849400000000002,1.392225,1.28441
audikw_1,943695,943695,77651847,1,0.3519345,0.383232,0.344252,0.342638,0.3619529999999999
aug2d,29008,29008,76832,1,1.402555,1.46256,1.46683,1.28705,1.408015
aug2dc,30200,30200,80000,1,1.46822,1.46059,1.482545,1.36521,1.42406
aug3d,24300,24300,69984,1,1.39178,1.34865,1.370785,1.37291,1.446205
aug3dcqp,35543,35543,128115,1,1.59594,1.623205,1.6331600000000002,1.43398,1.693535
auto,448695,448695,6629222,1,0.4609225,0.4692095,0.4473665,0.47996,0.4289455
az2010,241666,241666,1196094,1,0.6989814999999999,0.695824,0.7073214999999999,0.7509485,0.6947995
barth5,15606,15606,61484,1,1.037305,0.991282,1.02528,1.0788950000000002,1.0049395
bcsstk17,10974,10974,428650,1,1.694925,1.85816,1.883225,1.82765,1.89622
bcsstk18,11948,11948,149090,1,1.3828399999999998,1.411465,1.44128,1.38832,1.42876
bcsstk25,15439,15439,252241,1,1.66249,1.67351,1.45921,1.629665,1.717025
bcsstk29,13992,13992,619488,1,1.870385,1.863465,1.869485,1.87062,1.875295
bcsstk30,28924,28924,2043492,1,1.54303,1.633425,1.51709,1.43774,1.56773
bcsstk31,35588,35588,1181416,1,1.79603,1.801535,1.809895,1.847345,1.840615
bcsstk32,44609,44609,2014701,1,1.60811,1.630675,1.635065,1.604405,1.690435
bcsstk35,30237,30237,1450163,1,1.799255,1.892045,,1.82399,1.84192
bcsstk36,23052,23052,1143140,1,1.871645,1.871105,1.86972,1.725135,1.858425
bcsstk37,25503,25503,1140977,1,1.7314250000000002,1.87288,1.72303,1.829225,1.85565
bcsstk39,46772,46772,2089294,1,1.658785,1.74548,1.64929,1.706665,1.682195
bcsstm25,15439,15439,15439,1,0.7585985,0.757055,0.7592515,0.760298,0.7601665
bcsstm35,30237,30237,20619,1,0.5753714999999999,0.2203545,0.4026575,0.6047644999999999,0.5756775000000001
bcsstm36,23052,23052,320606,1,1.80486,1.803605,1.83832,1.809745,1.854205
bcsstm37,25503,25503,15525,1,0.4703405,0.2047375,0.2078625,0.5423625000000001,0.468863
bcsstm39,46772,46772,46772,1,0.7988675000000001,0.8054885,0.7970315,0.7940615,0.808781
belgium_osm,1441295,1441295,3099940,1,0.3632959999999999,0.367267,0.353995,0.380217,0.388779
bfly,49152,49152,196608,1,1.7876949999999998,1.830165,1.78705,1.84892,1.75799
big_dual,30269,30269,89858,1,1.46544,1.22722,,1.52311,1.445085
biplane-9,21701,21701,84076,1,1.6038549999999998,1.604715,,1.457305,1.68539
blockqp1,60012,60012,640033,1,1.809145,1.773025,1.722855,1.776605,1.76184
bloweya,30004,30004,150009,1,1.912555,1.969685,1.920775,1.845685,1.945785
bloweybl,30003,30003,120000,1,1.732405,1.72276,1.607715,1.74588,1.629515
bloweybq,10001,10001,69991,1,2.03923,2.110785,,2.097565,2.1254
bmw3_2,227362,227362,11288630,1,0.438229,0.4299705,0.440155,0.493598,0.4358265
bmw7st_1,141347,141347,7339667,1,0.511979,0.5095375,0.497587,0.5277405,0.5118075
bmwcra_1,148770,148770,10644002,1,0.461947,0.4514869999999999,0.4316415,0.461304,0.4439225
